date,equal,risk_parity,correlation_off
2024-07-10,124817.85705441124,104706.29521478782,104608.18186474263
2024-07-11,124997.82165664535,104744.01525834725,104645.00778126466
2024-07-12,125174.57003091864,104774.02422232596,104674.49838647718
2024-07-13,125755.13458220298,104867.2375759676,104766.27983977171
2024-07-14,125818.11956083277,104863.42407365057,104763.02453358326
2024-07-15,126000.1675131222,104906.84128849088,104805.25963160601
2024-07-16,126267.19293204427,104955.95537518732,104853.38569379739
2024-07-17,125966.92830855225,104957.51673081124,104856.09986037448
2024-07-18,126033.91198720803,104946.21035693232,104845.75912527047
2024-07-19,125692.97009213621,104860.86492540143,104760.33449162834
2024-07-20,126031.53745146454,104942.44344425577,104839.6735962093
2024-07-21,125693.68383746063,105001.22705957809,104901.97951618905
2024-07-22,125852.93851826509,105002.04356491867,104903.67204688511
2024-07-23,126357.6039893928,105012.79169292963,104914.4803873667
2024-07-24,126622.76009193607,105040.7620929277,104941.68226563034
2024-07-25,127167.80966376387,105085.06739229082,104984.37054547551
2024-07-26,127517.36630060438,105170.41052429412,105067.32519776559
2024-07-27,127190.78869675145,105043.47509326406,104941.76148244398
2024-07-28,127719.86700796905,105107.70403276397,105003.97347744717
2024-07-29,127842.31712864967,105123.52432991187,105020.3897869313
2024-07-30,128245.64129818507,105195.23210070074,105090.70277455662
2024-07-31,127841.72873745863,105117.45185827916,105013.74701077926
2024-08-01,127579.68456451183,105110.93865660786,105007.92713720888
2024-08-02,127465.75096797974,105103.36732215282,104999.16425651379
2024-08-03,126907.6895027839,105014.52180642964,104911.7080118512
2024-08-04,126221.52585849933,105014.54389530627,104915.74253654169
2024-08-05,127385.36086419852,105808.24408535846,105701.06222103593
2024-08-06,127004.28255733266,105563.3099170294,105455.2797618465
2024-08-07,126660.50728719997,105480.58179256221,105374.8326149485
2024-08-08,126881.70861923225,105557.52988925182,105449.09792557795
2024-08-09,126797.84512125177,105570.62255055472,105461.03619692879
2024-08-10,127260.76783547318,105637.60708893744,105526.85099044621
2024-08-11,126838.5870950153,105557.31594027915,105448.27108654578
2024-08-12,127005.43889885391,105506.14113192263,105396.77470656481
2024-08-13,126883.4488949844,105468.3797681646,105358.56431834774
2024-08-14,126535.66029295298,105422.52012389383,105313.06823991147
2024-08-15,126665.8738244888,105471.97757178148,105360.73125952337
2024-08-16,126629.27380055611,105448.52095717627,105337.06303300172
2024-08-17,126833.20034597398,105480.84998532025,105368.90083427435
2024-08-18,126619.39098241524,105403.11984195512,105292.8176724787
2024-08-19,126892.2616532645,105453.09058855748,105341.78586541631
2024-08-20,127031.13677314902,105481.28801940406,105369.32926913815
2024-08-21,126757.06024391367,105412.76813824085,105302.76381530419
2024-08-22,127039.87116284642,105451.09841715932,105340.50872633509
2024-08-23,127350.97157566689,105508.36118350648,105396.60828467213
2024-08-24,127291.16283015924,105685.99349330497,105573.91589671143
2024-08-25,127595.0083442402,105747.95354279858,105634.11857257606
2024-08-26,127531.73365175712,105730.48303122746,105616.87584014656
2024-08-27,126809.35422557776,105572.65859678377,105463.03981772476
2024-08-28,126660.23657817063,105532.4395593968,105424.03218213012
2024-08-29,126534.27500785423,105518.70561874486,105410.28016089356
2024-08-30,126624.09713993386,105441.41554440936,105330.09140580216
2024-08-31,126917.859486497,105499.5076906265,105386.50280172667
2024-09-01,126854.02512701416,105489.02297210215,105376.19142051006
2024-09-02,126932.0838009755,105524.48010863944,105411.84618776102
2024-09-03,126878.67131552537,105512.63803647038,105400.30696961112
2024-09-04,126754.40052033207,105546.24905211465,105435.11036930773
2024-09-05,126744.16549625894,105558.36074506336,105446.54036122932
2024-09-06,126864.71518026546,105580.21949644526,105468.60428103976
2024-09-07,126958.62681647965,105688.66834177321,105577.64804734789
2024-09-08,126884.77847770885,105703.71985079456,105591.85937040707
2024-09-09,126389.19678106757,105551.62648325558,105442.56641874579
2024-09-10,126494.73206058894,105561.3442071307,105452.39261229803
2024-09-11,126780.2981370802,105580.4219289441,105471.63169598552
2024-09-12,126771.36881158246,105654.19114333004,105544.86464076709
2024-09-13,126471.9495704581,105586.89105030363,105478.34115509668
2024-09-14,126466.8199801317,105585.1483644799,105476.65850805001
2024-09-15,126043.86161694821,105437.729999518,105334.38201366602
2024-09-16,126029.05983366264,105416.64471415561,105314.29425472983
2024-09-17,125814.1516072832,105338.59623789098,105239.01344450992
2024-09-18,125968.04748013955,105356.4599398431,105254.96477258042
2024-09-19,125605.93354570172,105281.88920366905,105182.13319053453
2024-09-20,124922.29189113814,105298.17239711763,105203.57668915887
2024-09-21,125033.41975854214,105257.62723341637,105164.65379075018
2024-09-22,125042.09135257591,105265.22215540236,105171.90970267139
2024-09-23,125229.5811256437,105304.68236965094,105210.43582826787
2024-09-24,125129.69693158491,105297.88098424757,105203.40365771492
2024-09-25,125198.47746180072,105315.41896631729,105220.44163469481
2024-09-26,125126.9030812026,105302.63633125072,105207.49465150714
2024-09-27,124997.51192677581,105263.58659716338,105169.69633602384
2024-09-28,124928.40919446269,105358.95837667087,105266.18642797889
2024-09-29,124449.75361662658,105253.30587081391,105163.16483968507
2024-09-30,124436.8014275854,105235.26392365951,105145.97183112653
2024-10-01,124178.67945990713,105172.74508146594,105085.14986521014
2024-10-02,124347.27623437425,105301.96280829025,105216.52384523791
2024-10-03,124363.40092731644,105305.86876791088,105220.40272132882
2024-10-04,124622.92731461595,105349.6952552617,105261.85229692888
2024-10-05,124768.16824642787,105379.13426651919,105290.63063857911
2024-10-06,124831.79023576967,105391.1836662091,105302.43357956923
2024-10-07,124768.2055450323,105238.66510295392,105149.3102224357
2024-10-08,124792.91475063928,105179.86537499959,105090.86393762346
2024-10-09,125039.83336645988,105229.91192502447,105139.78250417231
2024-10-10,125325.8604373439,105276.39021431812,105185.54011184981
2024-10-11,125676.60295567638,105404.43689684133,105313.68265882699
2024-10-12,125813.0303614148,105421.86359815055,105331.00583618622
2024-10-13,125767.98126205342,105411.05349856413,105320.23745000671
2024-10-14,125911.75379786082,105424.53873077185,105333.86309839046
2024-10-15,125749.04700421923,105352.60029160556,105264.67120830125
2024-10-16,126102.86309463179,105410.73664481282,105321.8751939299
2024-10-17,126104.90382635155,105475.0998362197,105386.18627484601
2024-10-18,126045.58343295005,105479.2792201294,105389.80916947094
2024-10-19,125858.26604212611,105443.0627986264,105354.02961363885
2024-10-20,125442.52849836207,105333.39581398424,105247.5776024316
2024-10-21,125759.84332654242,105388.65596385585,105301.84691317262
2024-10-22,126041.26641287612,105400.4612915657,105313.36008174584
2024-10-23,125515.57766943169,105304.99084595966,105219.74559734463
2024-10-24,125863.52746178479,105358.91740963985,105272.92568205816
2024-10-25,125563.43497736564,105300.81363320416,105216.06362285574
2024-10-26,125916.56638307584,105371.98178731007,105285.63201512539
2024-10-27,126165.41705719914,105411.627260709,105324.68437420734
2024-10-28,126165.99165694624,105394.24466556327,105308.19531077147
2024-10-29,125933.11858497333,105371.17044536937,105284.96019306917
2024-10-30,125933.44551828573,105372.00340365041,105285.43391179481
2024-10-31,126269.237689114,105392.97167893287,105305.19162218897
2024-11-01,126379.35544261498,105363.8660628543,105274.97059602657
2024-11-02,126049.171790827,105313.73506394203,105225.50830375435
2024-11-03,125989.14042049045,105329.06095587577,105239.70301311807
2024-11-04,126071.05924442044,105301.24143683932,105212.6295277777
2024-11-05,126234.7826328571,105379.86843590681,105289.6714504991
2024-11-06,125986.94848634447,105284.76983163024,105198.01832889207
2024-11-07,126375.97630593675,105425.94933442817,105334.21111093697
2024-11-08,125983.2209773071,105352.15757744733,105261.94077374875
2024-11-09,126086.29514826537,105361.61809889394,105270.02116408566
2024-11-10,126092.22542925258,105315.3052245175,105226.11627627745
2024-11-11,125242.15955574758,105128.27760246099,105043.7715296151
2024-11-12,126213.65229189278,105368.6924588783,105277.50615966509
2024-11-13,126876.53584247512,106024.77970728576,105935.70006987336
2024-11-14,127366.7176075191,106089.58719313255,105998.8575231401
2024-11-15,127389.29561424002,106031.49486132209,105941.83916086222
2024-11-16,127830.57931826416,106095.93537546333,106005.51275287684
2024-11-17,127196.6415118375,105995.76872475535,105906.84787946436
2024-11-18,127769.51511069521,106066.16826379938,105975.64378424482
2024-11-19,128141.01171574877,106158.11885435157,106065.01083970732
2024-11-20,128515.0344565286,106192.57550594925,106099.83926068325
2024-11-21,128415.87581454017,106155.848278097,106064.42926358401
2024-11-22,128831.56986612041,106167.4265191456,106077.7853780707
2024-11-23,129028.62758170655,106139.55635446562,106051.87545153376
2024-11-24,128479.06494714959,106006.07760791661,105922.113148046
2024-11-25,128906.94977866484,106032.06003894999,105946.13631290248
2024-11-26,128680.27345694824,105980.73613812811,105896.15350983232
2024-11-27,129248.65428218443,106081.10159106078,105994.61187301936
2024-11-28,129541.37274474818,106126.83932219642,106039.66553440886
2024-11-29,129495.83641654183,106130.76537065116,106043.1330951076
2024-11-30,129692.39954292282,106105.93005315684,106020.68137147944
2024-12-01,129941.27890387614,106171.11366640481,106083.93316642521
2024-12-02,130334.77097266517,106225.5740174558,106137.82326109054
2024-12-03,130193.86245612804,106207.92050501298,106120.28136877296
2024-12-04,130529.59886770732,106277.81387524717,106188.4852222265
2024-12-05,130420.88617290775,106333.50067170693,106240.7084878804
2024-12-06,130059.61641694132,106308.52178135276,106214.97750965566
2024-12-07,130334.54315283241,106318.86164956304,106224.38434279362
2024-12-08,130640.76994004092,106380.40501920573,106284.49582968642
2024-12-09,130514.13879237858,106275.8000074218,106184.5440943247
2024-12-10,130601.73299863953,106328.4666306784,106235.0039805743
2024-12-11,130802.02946177781,106299.8661801436,106205.4031956085
2024-12-12,130553.64241037217,106203.52940113642,106111.50930390501
2024-12-13,130558.41077107062,106244.50172689903,106150.40845036808
2024-12-14,129859.43933967578,106131.99629959717,106039.74641614762
2024-12-15,129793.6864645719,106136.3380106094,106043.49477441193
2024-12-16,129758.7378852179,106149.33816484087,106055.63133093868
2024-12-17,129372.18756052977,106165.43103369948,106073.53817874561
2024-12-18,130044.00406299246,106294.4891585748,106199.78604819515
2024-12-19,130557.06440906541,106377.07432192336,106281.03025430515
2024-12-20,130562.76483465714,106625.55496527557,106527.24607076985
2024-12-21,129407.33100491548,106456.64565989854,106360.49192685359
2024-12-22,129859.41910441096,106536.11590892058,106438.45254924792
2024-12-23,130291.77283751593,106604.41680463846,106505.35119705023
2024-12-24,130326.79814031208,106566.60986950228,106466.07098479643
2024-12-25,130058.51889630654,106545.96981961725,106444.9766942253
2024-12-26,130831.43997658465,106680.80165103098,106577.25647978936
2024-12-27,131238.0440855269,106756.93363454155,106651.76652249401
2024-12-28,130767.2493934209,106671.27135743764,106567.48950367385
2024-12-29,130668.29687587098,106611.41129432821,106509.5155662442
2024-12-30,130852.8672883503,106669.7826000362,106568.9867578699
2024-12-31,130459.50205744398,106474.73927878504,106375.67187419998
2025-01-01,130660.11361529047,106500.88772206621,106401.60827099156
2025-01-02,130226.65774751337,106458.93370821679,106359.36932915049
2025-01-03,130063.90410227317,106414.62710152223,106316.20717654705
2025-01-04,130443.89899865832,106469.40344036197,106369.91500672486
2025-01-05,130460.96967543151,106471.1054717562,106371.62583239675
2025-01-06,130625.19958602985,106498.07138564702,106398.13272756943
2025-01-07,130853.6149879315,106498.94930782249,106400.25053047197
2025-01-08,130426.48181757172,106444.09847994712,106345.8154368238
2025-01-09,130636.77873848997,106471.91899562305,106373.39280309044
2025-01-10,130615.98750147958,106380.90835745075,106280.76224844238
2025-01-11,130725.35382629809,106406.15701459699,106305.32964297631
2025-01-12,130992.76343043782,106461.56492537653,106359.39530850656
2025-01-13,130844.50912858285,106316.91838496955,106221.34375979804
2025-01-14,131070.72855830382,106351.91203883511,106255.81115060973
2025-01-15,130332.26329416818,106196.47798740603,106104.21448024838
2025-01-16,130665.5022844317,106257.2993169334,106163.79205005062
2025-01-17,130473.88116799107,106232.76543189985,106139.4406640354
2025-01-18,129729.80403223979,106156.98205596906,106069.726220638
2025-01-19,128985.6911233032,106049.17213813678,105961.49057790349
2025-01-20,129840.30062553992,105956.9836178942,105865.26474829698
2025-01-21,130292.03924066867,106051.60536310654,105956.3847511264
2025-01-22,130843.67369015035,106179.07398896305,106082.85425831767
2025-01-23,131716.23579972936,106345.9916701263,106246.09647006908
2025-01-24,131673.49601651865,106357.75560926799,106256.9458262234
2025-01-25,131193.2951784679,106276.13549585844,106175.5284432327
2025-01-26,130986.86467822606,106244.92027854126,106144.76165575297
2025-01-27,131224.26620600774,106218.58726739277,106120.57565558817
2025-01-28,131356.075422156,106239.60015111596,106140.84627479294
2025-01-29,132157.9652795643,106396.88063392523,106294.53130718363
2025-01-30,132536.95596070425,106444.5583778306,106341.86631989403
2025-01-31,132089.0211950299,106270.00141510638,106173.32497452873
2025-02-01,131508.97606752557,106171.8501221029,106076.98821293084
2025-02-02,131024.3657145024,105999.87147551391,105911.12871237089
2025-02-03,131914.63217294158,106225.11054826544,106129.7999400984
2025-02-04,131972.39646558336,106179.08462514776,106083.15045405179
2025-02-05,132102.76640842494,106198.2155717551,106102.02396558279
2025-02-06,131974.66601611246,106239.9856565179,106140.94107982874
2025-02-07,132378.40072486104,106287.27862712774,106188.04972540146
2025-02-08,132538.3086426935,106311.72118412668,106212.12386082033
2025-02-09,132689.8027620874,106362.47023316845,106261.10693868394
2025-02-10,132836.3337710548,106383.86141690907,106279.34245133428
2025-02-11,133321.94532414537,106479.2270957531,106372.49317372151
2025-02-12,133700.0974192508,106583.19736129658,106473.204992354
2025-02-13,134070.1008792291,106641.49058180065,106530.53635657055
2025-02-14,134048.12906497467,106673.64665927319,106560.91845775308
2025-02-15,134208.1153508886,106710.23500034296,106596.5032858835
2025-02-16,134412.07033902447,106745.59905365238,106631.16692672226
2025-02-17,133249.2884463143,106410.95453825174,106305.65564549928
2025-02-18,132331.78454929008,106253.52299140237,106150.17566269866
2025-02-19,132542.9446769111,106278.65211023165,106174.91388131297
2025-02-20,132236.63628218378,106226.6775834756,106123.91398065553
2025-02-21,132719.29088843532,106388.58553815506,106277.1672003985
2025-02-22,133436.21776208826,106491.47615892942,106378.73160343437
2025-02-23,133572.3413375248,106542.01326841193,106428.2525291311
2025-02-24,132754.16843685287,106382.60243453666,106272.54011262352
2025-02-25,132415.0614581369,106297.32930318698,106189.77626429344
2025-02-26,132248.694764266,106442.75784468578,106344.2766563345
2025-02-27,132798.56301204767,106614.87719088094,106514.97713918434
2025-02-28,131727.22974500558,106525.59770560895,106430.85705656208
2025-03-01,131708.90868640228,106518.64918041918,106424.16258068813
2025-03-02,131911.27657924773,106701.16493914084,106598.44964686128
2025-03-03,130825.6674351628,106590.55614409928,106487.46109226963
2025-03-04,131549.63706652872,106693.82173718003,106589.49397580202
2025-03-05,132240.08778005856,106858.38591640186,106749.4701083167
2025-03-06,131977.24478652191,106719.51706992362,106612.3333561315
2025-03-07,132181.57433829585,106797.0829833645,106687.05360165118
2025-03-08,131954.69455480523,106675.80046112859,106570.74131720714
2025-03-09,131967.47832182533,106649.7900438486,106546.1382356717
2025-03-10,132363.7230323268,106750.2327555127,106643.63236901726
2025-03-11,132472.91564733832,106743.20727900612,106636.77470359956
2025-03-12,133088.64271329096,106834.41686237496,106726.72131026487
2025-03-13,133399.61197984233,106891.35952902562,106782.46011053803
2025-03-14,133690.13122215078,106945.76867766147,106835.67885711507
2025-03-15,133717.05611744683,106954.17612651226,106843.80270041023
2025-03-16,133318.6897493645,106905.80274623362,106795.71785538988
2025-03-17,133714.63762206482,106992.1384401622,106879.97125511697
2025-03-18,133647.1447988923,106961.29635388458,106850.34265538938
2025-03-19,133943.61617271576,106985.63144373709,106874.39808424402
2025-03-20,134153.5620472004,107025.15386605404,106913.0453035188
2025-03-21,134445.401517056,107085.05929026689,106971.13734693485
2025-03-22,134366.7400526745,107077.20086062839,106963.28638079307
2025-03-23,133700.7875555896,106954.44160025133,106843.18058381708
2025-03-24,133374.21684232866,106928.34140182988,106816.6200500677
2025-03-25,133840.48619933508,107014.44739237375,106901.24043798103
2025-03-26,133695.50672185657,106915.42429561692,106803.10572604623
2025-03-27,133987.86260155463,106968.49296521446,106854.72647088426
2025-03-28,134332.37021126715,107051.9434342235,106935.78172868887
2025-03-29,134860.63616857573,107129.21493458035,107011.98112518644
2025-03-30,134923.5125216921,107123.55809081007,107006.05373663288
2025-03-31,134893.69370151157,107152.22321114877,107034.16434610276
2025-04-01,135032.01489974544,107183.54567949171,107064.19326896536
2025-04-02,134820.2583948737,107196.33870631918,107075.16805511239
2025-04-03,134362.5580532519,107113.5224955477,106994.10663709068
2025-04-04,134194.3762175436,107105.53926178586,106985.60951697109
2025-04-05,133802.6652915978,107050.11893882927,106930.88618818534
2025-04-06,133196.9578589474,106909.33933016362,106794.01188318567
2025-04-07,133227.7426950735,106935.13806330325,106815.7067705042
2025-04-08,132738.19206986018,106841.94713805888,106722.2892511074
2025-04-09,133097.15757697241,106810.61266927594,106691.09172397968
2025-04-10,132971.34681616706,106681.25313129935,106560.42133093724
2025-04-11,133174.19551107608,106728.69102255713,106606.5385960945
2025-04-12,132722.26099038142,106642.18627103943,106521.99174172345
2025-04-13,133296.98558019818,106689.23478119026,106567.13084487538
2025-04-14,133303.29146404058,106622.8244992933,106500.54233009128
2025-04-15,133882.48745513533,106741.53629037723,106616.3340468908
2025-04-16,134601.91067922994,106856.77151708078,106724.93679780523
2025-04-17,134631.96441878544,106836.55172430683,106705.92495243659
2025-04-18,135262.86237087907,106937.01419916839,106804.65787782578
2025-04-19,135451.70730946597,107008.27729293583,106873.27324883969
2025-04-20,135481.31741649332,107017.7952704741,106881.95529917299
2025-04-21,135321.3163150875,106973.1692363773,106838.76178486686
2025-04-22,135799.1027297294,107016.99496208662,106882.9303175582
2025-04-23,136343.9821872579,107116.43864182728,106980.20259195822
2025-04-24,136643.8476748599,107494.14356488214,107360.56524782308
2025-04-25,136785.58183687628,107588.50292715836,107451.27173627296
2025-04-26,137268.90784294813,107712.64417801863,107571.6243500422
2025-04-27,137664.0139989172,107777.37319911685,107633.50724612389
2025-04-28,137633.94990546443,107738.83145263528,107596.52576935939
2025-04-29,137635.036603916,107732.49637839981,107590.52398594563
2025-04-30,137156.0071839436,107595.89034443036,107457.95906494724
2025-05-01,137201.14439919143,107602.63140333947,107464.5962011818
2025-05-02,137437.88424612963,107749.44253366659,107610.75827560981
2025-05-03,137642.80083077028,107804.72349252657,107664.29194170021
2025-05-04,137740.99844067072,107843.03966431,107701.15891166663
2025-05-05,137581.02091451854,107795.11595639275,107654.01926865894
2025-05-06,137795.29006255418,107825.0763083714,107683.7821281512
2025-05-07,137736.3819555588,107849.03839634561,107706.18805441509
2025-05-08,136894.65062924483,107586.9394028633,107453.09052768818
2025-05-09,136811.98551886535,107526.1661885697,107395.0057734787
2025-05-10,136060.8394497837,107326.31894472177,107215.77346107118
2025-05-11,136100.182120699,107349.37457303396,107236.76562760462
2025-05-12,135661.52292754964,107166.1989300079,107055.64868797606
2025-05-13,134551.9319149667,106958.55032246417,106852.62785884427
2025-05-14,134631.82105061496,106970.64030861447,106864.53493710935
2025-05-15,134543.56924367428,106990.61826015708,106881.66240098701
2025-05-16,134457.64116928194,106916.57203195587,106811.37887866759
2025-05-17,135321.48103078184,107067.41355368868,106958.35239397277
2025-05-18,134955.929480718,106991.04977376861,106884.95285278712
2025-05-19,135615.7055705069,107112.36381229856,107002.26846831324
2025-05-20,136016.707278705,107171.38981455303,107060.44531349916
2025-05-21,136955.1044460202,107357.16709109204,107241.77242217785
2025-05-22,137313.93433282734,107439.53730809264,107321.84517933687
2025-05-23,136858.07624859712,107299.5117367195,107182.56073002053
2025-05-24,137214.60772342415,107297.7789834942,107179.74360797013
2025-05-25,137389.0534696159,107324.51869121601,107206.04796949257
2025-05-26,137468.5521313447,107317.98195104499,107199.21704073573
2025-05-27,137421.44910371045,107288.33519267122,107170.11365248174
2025-05-28,137141.14116266943,107183.14440181325,107068.82795532126
2025-05-29,137459.74626370883,107181.37565922279,107067.51097675988
2025-05-30,137261.15283027204,107117.62807424336,107005.97418404157
2025-05-31,137586.4481933616,107170.32353120968,107057.71145938883
2025-06-01,137081.39157450557,107105.28839395913,106992.98420284157
2025-06-02,137164.99453506208,107095.73842909282,106984.3760102228
2025-06-03,136799.7817996818,107045.92401375277,106935.15561648393
2025-06-04,137167.09213956524,107166.91205855567,107051.90632525223
2025-06-05,136942.8628915074,107005.72540328692,106897.80396184103
2025-06-06,137188.4414427657,107045.97523970704,106936.59350193069
2025-06-07,137076.81439709783,107053.39910757188,106943.03484553754
2025-06-08,136467.57946191262,106972.91434775385,106864.14303709428
2025-06-09,135989.1183326773,106822.88246903995,106719.23452342124
2025-06-10,135999.23741745562,106851.9696553959,106746.1622126977
2025-06-11,135931.00672045207,106767.5321930711,106664.54715437444
2025-06-12,136033.57495559697,106750.64779894461,106649.08556351042
2025-06-13,136191.55765513392,106860.8752468841,106758.10993510614
2025-06-14,136788.63619904604,106970.80156792789,106866.05932856008
2025-06-15,136637.12541115072,106960.71137333289,106855.66987417084
2025-06-16,135948.32144673273,106809.16719735922,106708.18913101025
2025-06-17,136725.7513638519,106964.32217788717,106859.24946473402
2025-06-18,137007.14970985902,107029.74620194317,106923.2443752393
2025-06-19,137116.20213486566,107060.26648616116,106952.7844606772
2025-06-20,136418.17135638578,106942.10350434492,106836.93274694972
2025-06-21,135149.7780394418,106578.81602988522,106485.44467642593
2025-06-22,134868.73300124088,106514.34599166276,106422.75017040184
2025-06-23,135482.17487152677,106642.58878756175,106546.95511119717
2025-06-24,135652.87880292826,106671.80808448071,106575.60315021222
2025-06-25,135725.3088497855,106673.02380329411,106577.14952304373
2025-06-26,135822.30565862797,106687.65470416177,106590.08629580884
2025-06-27,136174.35237791814,106742.75030541513,106642.7898743561
2025-06-28,135295.99483943798,106617.73084939965,106519.42427069251
2025-06-29,135516.92578282618,106633.4349109101,106534.92921563856
2025-06-30,135331.3417457622,106590.53338055134,106491.58475876512
2025-07-01,134881.18932881777,106525.60926319785,106427.54560611285
2025-07-02,134512.58847712202,106325.66836735675,106235.85384338787
2025-07-03,133887.83287584287,106231.65321361474,106143.24753809736
2025-07-04,133976.15140556928,106241.02270812057,106152.62068691361
2025-07-05,133884.15582387606,106240.14546755943,106151.2849714715
2025-07-06,133903.09384314832,106274.83928863156,106184.30532746206
2025-07-07,133786.46381870634,106257.21698325951,106166.94722284279
2025-07-08,133683.5318455925,106195.0584754719,106107.11687312752
2025-07-09,133853.10900010273,106226.73536331864,106138.10095783793
2025-07-10,133914.498441007,106236.441820752,106147.64641860465
2025-07-11,133487.2448206718,106143.77772475523,106057.38998792271
2025-07-12,133578.09179655745,106161.70707129246,106073.91387124395
2025-07-13,133615.4051855642,106170.07067190445,106082.05376603166
2025-07-14,133488.98881954682,106134.26817752991,106047.3918094548
2025-07-15,133828.2837785538,106186.57376883902,106098.88055062949
2025-07-16,132625.1597418179,105785.32269729323,105711.2967381175
2025-07-17,132145.8501865092,105659.17108065379,105587.42005466047
2025-07-18,131806.77360406518,105538.73017850921,105471.25951752359
2025-07-19,132312.41201519457,105632.94373714662,105563.45907239673
2025-07-20,132107.67506997488,105539.322418543,105472.94949122377
2025-07-21,131917.32321673053,105493.48828762381,105428.40455859301
2025-07-22,131811.94327397505,105424.93492650948,105362.76685457122
2025-07-23,131619.0937015204,105329.09364213867,105269.00369491434
2025-07-24,131046.85370138602,105258.43484876136,105198.3661098011
2025-07-25,131515.95377370107,105321.90243388311,105261.19937120848
2025-07-26,131868.50157142716,105375.65148147478,105314.15719103183
2025-07-27,132264.88216885304,105461.17953651953,105397.51095696719
2025-07-28,131547.92664173568,105322.84512280338,105262.28632528949
2025-07-29,131930.94705551708,105365.39527120105,105303.83052230292
2025-07-30,132193.1277019445,105404.22753868229,105342.12819678373
2025-07-31,132044.84585580055,105411.29245957677,105348.01680529371
2025-08-01,132279.17434440536,105471.3090582204,105406.26371321184
2025-08-02,132117.57248183552,105481.65636562627,105415.19380041042
2025-08-03,132595.1842253013,105546.44687508247,105479.31004272435
2025-08-04,132143.96484805475,105414.55387718957,105351.66907712781
2025-08-05,132249.31284809412,105428.3370892854,105364.54548048797
2025-08-06,132475.40832829944,105474.12456745573,105408.59458024065
2025-08-07,131427.3442614624,105231.15390635816,105172.2608708199
2025-08-08,131945.4382754762,105350.47434473009,105288.36390821241
2025-08-09,132043.00887965542,105337.35400622615,105275.86053182551
2025-08-10,132013.72160552026,105325.74988186208,105264.2557059989
2025-08-11,132302.68163500435,105461.01703569411,105398.02099146563
2025-08-12,131688.63983010195,105366.58074360441,105304.1283281497
2025-08-13,131558.27842735095,105364.5117519603,105301.43256117821
2025-08-14,132165.86938644972,105530.19737637555,105462.02720727709
2025-08-15,131175.309869296,105346.30346205631,105282.06095003679
2025-08-16,131234.9565484627,105355.42285611312,105291.04579866411
2025-08-17,131406.63046787438,105389.48413533384,105324.2540922193
2025-08-18,131262.53800631693,105375.14628462889,105311.86398153161
2025-08-19,131915.14063274386,105523.10038274742,105455.31907883572
2025-08-20,132028.3570770424,105551.1441147674,105485.10720593158
2025-08-21,132395.31769676838,105614.01932054048,105546.79910900892
2025-08-22,132166.001586201,105586.18925525485,105520.36667437045
2025-08-23,132188.11010882593,105600.93758042864,105534.48441673088
2025-08-24,131823.14696826742,105580.18684365982,105512.7802047525
2025-08-25,131090.1776769021,105457.83167838762,105392.61778679171
2025-08-26,131115.99915979942,105486.72535763445,105420.18076451038
2025-08-27,130836.02483470847,105398.00768776628,105333.2968273202
2025-08-28,130678.56871531227,105360.66755141984,105296.95828555425
2025-08-29,130828.12216126356,105413.89839093683,105348.30638441269
2025-08-30,130288.43605242774,105334.84574575265,105270.28572265782
2025-08-31,130216.4725619833,105323.95499841856,105259.54896421423
2025-09-01,130402.1068805778,105331.87522732232,105267.7476923195
2025-09-02,130254.72038198837,105334.58187974113,105269.49457503317
2025-09-03,130292.00880407903,105306.14365143646,105242.71530242755
2025-09-04,130295.84698552362,105254.59848885985,105193.82045670638
2025-09-05,130799.78302669142,105311.72372308625,105249.61611864551
2025-09-06,131319.27341559128,105413.23395018188,105348.83729228613
2025-09-07,131112.59168469984,105403.58679380479,105338.53711411936
2025-09-08,131058.1580010701,105388.32423698083,105323.75115591545
2025-09-09,131788.16925426386,105492.17143814455,105425.73627419434
2025-09-10,131938.14251143797,105529.53015602542,105462.01722800548
2025-09-11,132648.88956583594,105693.29449948054,105621.3470936648
2025-09-12,132532.795792367,105695.12046322029,105622.44137396778
2025-09-13,132140.51946058744,105614.88570145631,105544.14613572085
2025-09-14,132117.89429230633,105622.66091538053,105551.07538406536
2025-09-15,131782.0423826208,105571.43377655966,105500.61150264365
2025-09-16,132339.1855212521,105674.68677797043,105601.67213298388
2025-09-17,132313.2461645125,105626.75453790661,105556.04561307657
2025-09-18,132383.49323684175,105648.45145398336,105577.91733504387
2025-09-19,132548.71479538217,105691.4542703719,105619.63428504349
2025-09-20,132318.5535882781,105655.17441348977,105583.66240402206
2025-09-21,131980.94695184944,105559.55632460941,105491.0672647751
2025-09-22,131501.9681419035,105473.1696521336,105406.44624521225
2025-09-23,131912.39190771146,105535.96240713765,105468.3141204213
2025-09-24,132065.1110825635,105623.91456826823,105553.33250865042
2025-09-25,132831.23671468208,105774.07611091707,105700.05507242937
2025-09-26,132507.7303111862,105719.69986051777,105646.67925226699
2025-09-27,132595.78463748068,105760.00829166721,105685.88987735228
2025-09-28,132548.61290763787,105759.9560830019,105685.58066833875
2025-09-29,132749.2399411394,105799.92084140393,105724.60810390297
2025-09-30,132654.71628757095,105763.0155229076,105688.37184509642
2025-10-01,132860.4738673287,105806.54153616008,105730.80583510279
2025-10-02,132861.3846099285,105795.25469752897,105720.10086924606
2025-10-03,133030.3294178537,105809.90165518336,105734.92773841022
