variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,twap_slices_used,cancel_replace_triggered,micro_z_at_entry
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-16T04:15:00,17414.220000,2022-12-16T05:45:00,17408.960000,-0.000898,7,micro_z_compressed,4,False,-1.959
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-17T13:45:00,16668.410000,2022-12-17T14:00:00,16692.010000,0.000216,2,micro_z_extreme_cut,1,False,2.288
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-17T15:15:00,16686.000000,2022-12-17T17:15:00,16682.330000,-0.001420,9,micro_z_compressed,4,False,2.651
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-18T01:45:00,16713.550000,2022-12-18T06:45:00,16736.020000,-0.002544,21,micro_z_compressed,4,False,-1.818
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-18T10:00:00,16710.390000,2022-12-18T16:15:00,16692.840000,-0.000150,26,micro_z_compressed,4,False,-1.921
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-18T19:15:00,16753.610000,2022-12-18T23:45:00,16738.210000,-0.002119,19,micro_z_compressed,4,False,2.101
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-19T02:45:00,16723.730000,2022-12-19T08:45:00,16757.420000,-0.003215,25,micro_z_compressed,4,False,-2.088
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-21T03:15:00,16813.460000,2022-12-21T05:30:00,16836.170000,-0.002551,10,micro_z_compressed,4,False,-1.984
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-21T11:15:00,16860.630000,2022-12-21T12:00:00,16853.090000,-0.000753,4,micro_z_compressed,3,False,-1.844
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-22T00:45:00,16856.850000,2022-12-22T01:15:00,16834.950000,-0.002499,3,micro_z_compressed,2,False,2.195
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-22T03:15:00,16846.930000,2022-12-22T05:00:00,16831.000000,-0.000254,8,micro_z_compressed,4,False,-2.231
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-22T09:15:00,16837.870000,2022-12-22T10:45:00,16823.070000,-0.002079,7,micro_z_compressed,4,False,2.204
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-22T20:15:00,16787.630000,2022-12-23T00:00:00,16799.030000,-0.000521,16,micro_z_compressed,4,False,2.023
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-23T16:15:00,16829.380000,2022-12-23T17:45:00,16841.850000,-0.001941,7,micro_z_compressed,4,False,-1.928
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-24T07:15:00,16834.840000,2022-12-24T13:15:00,16828.140000,-0.000802,25,micro_z_compressed,4,False,-2.982
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-24T18:45:00,16842.360000,2022-12-24T21:45:00,16823.970000,-0.002292,13,micro_z_compressed,4,False,2.909
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-25T06:15:00,16819.530000,2022-12-25T08:15:00,16828.310000,-0.001722,9,micro_z_compressed,4,False,-2.358
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-25T17:00:00,16816.280000,2022-12-25T17:45:00,16796.350000,-0.002385,4,micro_z_compressed,3,False,2.626
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-25T21:45:00,16830.880000,2022-12-26T09:30:00,16848.770000,-0.000137,48,micro_z_compressed,4,False,2.067
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-26T13:45:00,16838.130000,2022-12-26T15:15:00,16818.530000,-0.002364,7,micro_z_compressed,4,False,1.863
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-26T19:15:00,16842.750000,2022-12-26T23:30:00,16876.920000,0.000829,18,micro_z_compressed,4,False,2.218
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-27T11:15:00,16829.730000,2022-12-27T13:00:00,16828.360000,-0.001119,8,micro_z_compressed,4,False,-2.074
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-28T10:45:00,16665.330000,2022-12-28T16:15:00,16626.430000,0.001134,23,micro_z_compressed,4,False,-1.812
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-28T17:30:00,16631.730000,2022-12-29T00:30:00,16577.680000,-0.004450,29,micro_z_compressed,4,False,2.296
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-29T19:00:00,16636.810000,2022-12-29T23:45:00,16633.470000,-0.000999,20,micro_z_compressed,4,False,-2.359
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-30T02:15:00,16600.620000,2022-12-30T07:00:00,16539.700000,0.002470,20,micro_z_compressed,4,False,-1.885
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-30T21:15:00,16606.470000,2022-12-30T22:00:00,16588.540000,-0.002280,4,micro_z_compressed,3,False,1.831
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-30T22:45:00,16583.270000,2022-12-31T04:45:00,16551.890000,0.000692,25,micro_z_compressed,4,False,-1.932
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2022-12-31T06:30:00,16550.380000,2022-12-31T09:15:00,16556.940000,-0.000804,12,micro_z_compressed,4,False,2.420
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2022-12-31T21:15:00,16563.840000,2023-01-01T03:30:00,16533.680000,0.000621,26,micro_z_compressed,4,False,-2.024
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-02T01:45:00,16565.040000,2023-01-02T03:45:00,16661.940000,-0.007050,9,micro_z_compressed,4,False,-2.024
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-02T12:00:00,16739.310000,2023-01-02T13:00:00,16717.970000,-0.002475,5,micro_z_compressed,4,False,2.060
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-02T17:15:00,16718.260000,2023-01-02T23:00:00,16714.230000,-0.001441,24,micro_z_compressed,4,False,2.033
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-03T11:30:00,16717.240000,2023-01-03T14:00:00,16744.930000,-0.002856,11,micro_z_compressed,4,False,-2.293
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-03T21:30:00,16671.120000,2023-01-04T00:45:00,16660.530000,-0.001835,14,micro_z_compressed,4,False,2.819
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-04T16:45:00,16858.850000,2023-01-04T17:30:00,16921.600000,-0.004922,4,micro_z_compressed,3,False,-2.446
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-04T20:15:00,16837.120000,2023-01-04T23:45:00,16850.360000,-0.000414,15,micro_z_compressed,4,False,2.243
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-05T00:45:00,16828.450000,2023-01-05T02:30:00,16835.710000,-0.001631,8,micro_z_compressed,4,False,-1.867
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-05T10:15:00,16820.150000,2023-01-05T12:00:00,16821.050000,-0.001146,8,micro_z_compressed,4,False,3.257
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-05T17:15:00,16826.110000,2023-01-05T20:00:00,16863.340000,-0.003413,12,micro_z_compressed,4,False,-2.024
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-05T22:45:00,16837.850000,2023-01-06T00:15:00,16841.520000,-0.001418,7,micro_z_compressed,4,False,-1.820
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-06T18:00:00,16839.390000,2023-01-06T21:15:00,16924.240000,0.003839,14,micro_z_compressed,4,False,2.207
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-07T07:15:00,16942.690000,2023-01-07T08:45:00,16929.760000,-0.001963,7,micro_z_compressed,4,False,2.380
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-07T16:00:00,16928.070000,2023-01-07T18:00:00,16932.020000,-0.001433,9,micro_z_compressed,4,False,-2.455
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-08T13:15:00,16932.960000,2023-01-08T16:45:00,16936.870000,-0.000969,15,micro_z_compressed,4,False,1.807
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-09T20:00:00,17240.960000,2023-01-09T22:15:00,17209.110000,0.000647,10,micro_z_compressed,4,False,-2.161
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-10T00:30:00,17208.990000,2023-01-10T04:30:00,17205.620000,-0.001396,17,micro_z_compressed,4,False,1.811
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-10T09:45:00,17247.710000,2023-01-10T10:45:00,17271.020000,-0.002551,5,micro_z_compressed,4,False,-2.164
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-10T11:30:00,17253.090000,2023-01-10T15:00:00,17344.000000,-0.006469,15,micro_z_compressed,4,False,-2.125
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-11T02:00:00,17435.870000,2023-01-11T03:30:00,17417.480000,-0.000145,7,micro_z_compressed,4,False,-1.866
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-11T05:00:00,17416.270000,2023-01-11T07:00:00,17440.610000,0.000198,9,micro_z_compressed,4,False,2.877
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-11T10:15:00,17445.460000,2023-01-11T15:00:00,17420.420000,0.000235,20,micro_z_compressed,4,False,-2.158
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-12T15:45:00,18086.620000,2023-01-12T23:45:00,18846.620000,0.040820,33,micro_z_compressed,4,False,1.864
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-14T07:15:00,20929.300000,2023-01-14T08:30:00,21014.980000,-0.005294,6,micro_z_compressed,4,False,-2.375
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-14T22:30:00,20974.390000,2023-01-14T23:45:00,20954.920000,-0.002128,6,micro_z_compressed,4,False,1.931
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-15T09:45:00,20750.590000,2023-01-15T11:00:00,20693.940000,-0.003930,6,micro_z_compressed,4,False,2.470
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-15T12:30:00,20695.300000,2023-01-15T13:15:00,20731.000000,-0.002925,4,micro_z_compressed,3,False,-2.265
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-16T11:15:00,20802.770000,2023-01-16T12:00:00,20853.810000,-0.003654,4,micro_z_compressed,3,False,-2.378
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-16T12:45:00,20787.540000,2023-01-16T13:00:00,20832.250000,-0.003351,2,micro_z_compressed,1,False,-1.874
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-17T11:15:00,21184.970000,2023-01-17T13:00:00,21218.980000,0.000405,8,micro_z_compressed,4,False,2.064
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-17T17:15:00,21127.770000,2023-01-17T17:45:00,21220.780000,-0.005602,3,micro_z_compressed,2,False,-2.228
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-17T23:30:00,21164.630000,2023-01-18T00:30:00,21226.090000,-0.004104,5,micro_z_compressed,4,False,-2.012
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-18T07:45:00,21307.940000,2023-01-18T08:30:00,21256.700000,-0.003605,4,micro_z_compressed,3,False,2.228
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-18T09:45:00,21230.090000,2023-01-18T12:00:00,21226.790000,-0.001045,10,micro_z_compressed,4,False,-2.898
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-19T08:45:00,20769.060000,2023-01-19T13:30:00,20775.290000,-0.001500,20,micro_z_compressed,4,False,-2.622
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-19T17:45:00,20841.160000,2023-01-19T21:30:00,20976.820000,-0.007709,16,micro_z_compressed,4,False,-1.829
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-20T14:15:00,21080.620000,2023-01-20T15:00:00,21168.960000,-0.005391,4,micro_z_compressed,3,False,-1.867
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-21T06:00:00,22590.490000,2023-01-21T09:30:00,22835.860000,-0.012062,15,micro_z_compressed,4,False,-2.193
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-21T22:45:00,22759.710000,2023-01-22T00:45:00,22877.480000,-0.006374,9,micro_z_compressed,4,False,-2.519
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-22T04:30:00,22841.060000,2023-01-22T08:45:00,22909.760000,0.001808,18,micro_z_compressed,4,False,1.937
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-22T18:45:00,22838.000000,2023-01-22T21:45:00,22585.370000,0.009862,13,micro_z_compressed,4,False,-2.156
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-23T07:30:00,22707.070000,2023-01-23T11:15:00,22835.640000,-0.006862,16,micro_z_compressed,4,False,-1.885
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-23T14:00:00,22731.150000,2023-01-23T15:00:00,22775.000000,-0.003129,5,micro_z_compressed,4,False,-1.958
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-24T16:30:00,22902.790000,2023-01-24T18:00:00,22995.350000,-0.005241,7,micro_z_compressed,4,False,-1.841
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-25T12:30:00,22705.350000,2023-01-25T14:45:00,22435.470000,-0.013086,10,micro_z_compressed,4,False,2.107
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-26T10:15:00,22977.730000,2023-01-26T11:30:00,22971.460000,-0.000927,6,micro_z_compressed,4,False,-2.299
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-26T14:15:00,23185.330000,2023-01-26T15:45:00,22958.020000,-0.011004,7,micro_z_compressed,4,False,1.873
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-26T22:00:00,23084.440000,2023-01-26T22:45:00,23003.790000,-0.004694,4,micro_z_compressed,3,False,2.097
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-27T05:45:00,23034.920000,2023-01-27T07:00:00,22970.110000,-0.004014,6,micro_z_compressed,4,False,1.805
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-27T07:30:00,23034.520000,2023-01-27T08:15:00,22982.230000,-0.003470,4,micro_z_compressed,3,False,2.020
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-27T09:00:00,22976.800000,2023-01-27T11:15:00,22951.030000,-0.000078,10,micro_z_compressed,4,False,-1.965
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-27T22:30:00,23010.120000,2023-01-28T03:30:00,23115.990000,-0.005801,21,micro_z_compressed,4,False,-2.008
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-28T05:15:00,23063.020000,2023-01-28T07:00:00,23008.740000,-0.003554,8,micro_z_compressed,4,False,3.622
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-01-28T20:45:00,22966.910000,2023-01-28T22:45:00,22977.630000,-0.001667,9,micro_z_compressed,4,False,-2.174
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-30T16:15:00,23192.310000,2023-01-30T18:15:00,23123.950000,-0.004148,9,micro_z_compressed,4,False,1.868
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-31T15:15:00,23134.280000,2023-01-31T17:00:00,23112.360000,-0.002148,8,micro_z_compressed,4,False,2.182
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-01-31T22:45:00,23181.810000,2023-02-01T00:15:00,23044.190000,-0.007137,7,micro_z_compressed,4,False,3.274
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-01T03:15:00,23082.780000,2023-02-01T03:45:00,23130.190000,-0.003254,3,micro_z_compressed,2,False,-2.575
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-01T06:30:00,23084.670000,2023-02-01T11:00:00,23017.660000,0.001703,19,micro_z_compressed,4,False,-1.858
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-02T17:30:00,23882.990000,2023-02-02T19:15:00,23832.710000,-0.003305,8,micro_z_compressed,4,False,1.832
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-03T15:45:00,23603.360000,2023-02-03T17:30:00,23633.220000,-0.002465,8,micro_z_compressed,4,False,-2.100
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-04T10:30:00,23356.290000,2023-02-04T15:00:00,23468.010000,0.003583,19,micro_z_compressed,4,False,1.839
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-04T21:00:00,23412.060000,2023-02-05T01:00:00,23303.830000,0.003423,17,micro_z_compressed,4,False,-1.853
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-05T02:00:00,23336.030000,2023-02-05T10:00:00,23368.370000,0.000186,33,micro_z_compressed,4,False,2.092
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-05T10:30:00,23401.850000,2023-02-05T11:15:00,23384.950000,-0.001922,4,micro_z_compressed,3,False,1.947
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-06T13:45:00,22828.790000,2023-02-06T14:45:00,22842.470000,-0.001799,5,micro_z_compressed,4,False,-1.827
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-06T22:00:00,22867.680000,2023-02-07T00:00:00,22813.300000,0.001178,9,micro_z_compressed,4,False,-1.830
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-09T14:30:00,22693.550000,2023-02-09T15:15:00,22623.170000,-0.004301,4,micro_z_compressed,3,False,1.946
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-10T11:30:00,21780.970000,2023-02-10T14:15:00,21806.420000,-0.002368,12,micro_z_compressed,4,False,-1.932
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-11T06:30:00,21669.770000,2023-02-11T07:45:00,21692.630000,-0.002255,6,micro_z_compressed,4,False,-2.064
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-11T10:15:00,21673.630000,2023-02-11T13:30:00,21750.010000,-0.004724,14,micro_z_compressed,4,False,-2.645
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-11T17:00:00,21685.510000,2023-02-11T18:15:00,21680.300000,-0.000960,6,micro_z_compressed,4,False,-2.116
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-12T12:45:00,21821.600000,2023-02-12T14:30:00,21946.330000,-0.006916,8,micro_z_compressed,4,False,-2.447
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-12T21:30:00,21797.050000,2023-02-12T23:30:00,21786.870000,-0.000733,9,micro_z_compressed,4,False,-2.080
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-13T04:15:00,21834.980000,2023-02-13T08:15:00,21778.080000,-0.003806,17,micro_z_compressed,4,False,1.879
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-13T16:30:00,21519.130000,2023-02-13T18:15:00,21585.180000,-0.004269,8,micro_z_compressed,4,False,-2.917
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-13T20:30:00,21651.950000,2023-02-14T01:15:00,21702.480000,0.001134,20,micro_z_compressed,4,False,2.056
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-16T21:15:00,24478.380000,2023-02-17T01:45:00,23849.870000,0.024476,19,micro_z_compressed,4,False,-1.941
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-17T11:15:00,23821.710000,2023-02-17T13:45:00,23782.230000,-0.002857,11,micro_z_compressed,4,False,2.852
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-19T08:45:00,24569.060000,2023-02-19T10:15:00,24634.480000,-0.003863,7,micro_z_compressed,4,False,-2.164
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-20T06:00:00,24500.460000,2023-02-20T08:30:00,24477.230000,-0.002148,11,micro_z_compressed,4,False,2.163
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-20T18:30:00,24826.160000,2023-02-20T21:15:00,24788.750000,0.000307,12,micro_z_compressed,4,False,-1.821
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-21T02:15:00,24926.460000,2023-02-21T02:30:00,25072.350000,0.004653,2,twap_cancel_replace,1,True,2.214
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-21T18:00:00,24657.100000,2023-02-21T20:15:00,24459.960000,-0.009195,10,micro_z_compressed,4,False,3.025
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-22T22:00:00,23833.240000,2023-02-23T00:30:00,24154.770000,0.012291,11,micro_z_compressed,4,False,2.740
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-23T12:00:00,23747.330000,2023-02-23T13:00:00,24106.900000,-0.016341,5,micro_z_compressed,4,False,-1.953
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-23T17:30:00,23962.760000,2023-02-23T21:30:00,23940.650000,-0.002123,17,micro_z_compressed,4,False,1.848
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-24T04:00:00,23974.770000,2023-02-24T04:45:00,23942.210000,-0.002558,4,micro_z_compressed,3,False,2.538
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-24T07:30:00,23843.940000,2023-02-24T08:00:00,23762.980000,-0.004595,3,micro_z_compressed,2,False,2.083
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-24T12:00:00,23933.980000,2023-02-24T13:00:00,23857.620000,-0.004390,5,micro_z_compressed,4,False,2.286
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-25T01:15:00,23159.890000,2023-02-25T02:15:00,23124.200000,-0.002741,5,micro_z_compressed,4,False,1.916
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-25T09:30:00,23047.890000,2023-02-25T14:15:00,23046.170000,-0.001125,20,micro_z_compressed,4,False,-2.161
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-25T16:30:00,23068.990000,2023-02-25T18:30:00,23021.700000,-0.003250,9,micro_z_compressed,4,False,2.116
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-26T12:45:00,23161.990000,2023-02-26T15:45:00,23247.230000,-0.004880,13,micro_z_compressed,4,False,-2.449
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-26T18:00:00,23257.890000,2023-02-26T18:30:00,23437.010000,0.006501,3,twap_cancel_replace,2,True,2.075
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-27T04:45:00,23491.460000,2023-02-27T07:00:00,23431.540000,0.001351,10,micro_z_compressed,4,False,-2.294
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-27T22:00:00,23389.140000,2023-02-28T01:15:00,23422.060000,0.000207,14,micro_z_compressed,4,False,2.028
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-28T04:00:00,23426.100000,2023-02-28T07:00:00,23389.580000,0.000359,13,micro_z_compressed,4,False,-2.597
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-02-28T11:30:00,23405.180000,2023-02-28T15:15:00,23470.500000,0.001591,16,micro_z_compressed,4,False,2.306
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-02-28T18:15:00,23483.130000,2023-02-28T22:00:00,23221.810000,0.009928,16,micro_z_compressed,4,False,-3.359
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-01T03:00:00,23436.970000,2023-03-01T07:00:00,23742.810000,0.011849,17,micro_z_compressed,4,False,1.807
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-01T17:00:00,23720.120000,2023-03-01T19:15:00,23647.590000,-0.004258,10,micro_z_compressed,4,False,1.812
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-01T23:30:00,23625.110000,2023-03-02T01:30:00,23492.680000,-0.006805,9,micro_z_compressed,4,False,2.070
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-02T15:45:00,23361.110000,2023-03-02T20:45:00,23467.060000,0.003335,21,micro_z_compressed,4,False,1.812
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-02T22:15:00,23532.000000,2023-03-03T03:15:00,22382.920000,-0.050031,21,micro_z_compressed,4,False,1.805
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-03-03T12:15:00,22349.470000,2023-03-03T16:30:00,22345.540000,-0.001024,18,micro_z_compressed,4,False,-2.162
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-03T23:00:00,22349.290000,2023-03-04T01:15:00,22365.970000,-0.000454,10,micro_z_compressed,4,False,1.840
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-04T06:15:00,22390.850000,2023-03-04T07:45:00,22359.090000,-0.002618,7,micro_z_compressed,4,False,2.779
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-03-04T15:30:00,22331.860000,2023-03-04T16:30:00,22322.890000,-0.000798,5,micro_z_compressed,4,False,-2.071
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-04T22:15:00,22312.680000,2023-03-05T02:30:00,22333.700000,-0.000258,18,micro_z_compressed,4,False,1.879
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-05T10:00:00,22367.880000,2023-03-05T11:30:00,22387.930000,-0.000304,7,micro_z_compressed,4,False,2.414
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-03-05T22:15:00,22406.840000,2023-03-05T23:45:00,22430.240000,-0.002244,7,micro_z_compressed,4,False,-2.310
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-06T03:15:00,22394.600000,2023-03-06T03:45:00,22387.190000,-0.001531,3,micro_z_compressed,2,False,1.827
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-06T06:15:00,22422.210000,2023-03-06T08:00:00,22383.450000,-0.002929,8,micro_z_compressed,4,False,2.363
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,long,2023-03-06T08:45:00,22413.230000,2023-03-06T10:15:00,22392.090000,-0.002143,7,micro_z_compressed,4,False,1.871
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-03-06T19:15:00,22404.370000,2023-03-06T22:00:00,22435.150000,-0.002574,12,micro_z_compressed,4,False,-2.398
vpvr_xs_smart_routing_15m_20260715,BTCUSDT,short,2023-03-07T08:00:00,22400.720000,2023-03-07T12:30:00,22382.240000,-0.000375,19,micro_z_compressed,4,False,-2.229
