variant,pair,direction,entry_ts,entry_price_a,entry_price_b,exit_ts,exit_price_a,exit_price_b,pnl_pct,bars_held,z_at_entry,z_at_exit,funding_at_entry,exit_reason
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-27T22:30:00,111597.77,4536.11,2025-08-27T22:45:00,111409.54,4523.86,-0.0034138693454373458,2,2.1433392287141997,2.225225945140357,3.496e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-27T23:00:00,111367.9,4524.07,2025-08-27T23:15:00,111348.07,4518.34,-0.0034885001628074818,2,2.0882945369632284,2.1773516942919797,3.496e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-27T23:30:00,111118.0,4494.9,2025-08-27T23:45:00,111262.01,4506.71,-0.0010685874578089537,2,2.5238713881614703,2.2479653945055778,3.496e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-28T00:00:00,111467.94,4517.94,2025-08-28T00:15:00,111138.5,4497.71,-0.003922235809807925,2,2.0903391801848965,2.2159606510979026,5.297e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-28T00:30:00,111299.3,4494.28,2025-08-28T00:45:00,111338.92,4493.67,-0.0028917051626441846,2,2.407406155797164,2.3755882943326734,5.297e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-28T01:00:00,111520.0,4505.0,2025-08-28T01:15:00,111442.01,4500.19,-0.0027683661108253575,2,2.1909745042391537,2.1697159789443483,5.297e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-28T15:45:00,112678.53,4504.01,2025-08-28T16:45:00,112329.44,4465.11,-0.007938642407249993,5,2.4897519686368477,3.18153118416931,9.693e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-28T17:00:00,112258.49,4475.31,2025-08-28T17:15:00,112523.24,4489.37,-0.001616714428267094,2,2.6659059048385116,2.489562996111585,7.512e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-28T17:30:00,112605.79,4493.38,2025-08-28T17:45:00,112387.99,4489.77,-0.001269222936968226,2,2.425544723090152,2.221776937399534,7.512e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-28T18:00:00,112276.96,4480.68,2025-08-28T18:30:00,112534.61,4492.65,-0.0020233022766776164,3,2.349422815409103,2.2076693845518687,7.512e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-28T18:45:00,112373.59,4481.3,2025-08-28T19:00:00,112423.87,4479.17,-0.0033227445966414336,2,2.312692743562622,2.3562750453147414,7.512e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-28T19:15:00,112361.31,4480.28,2025-08-28T19:30:00,112047.36,4457.88,-0.004605576272517939,2,2.1571537700444705,2.386251383391003,7.512e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-28T19:45:00,111901.36,4438.46,2025-08-28T20:00:00,111994.42,4459.73,0.0015605774195281553,2,2.688501114384779,2.0753694437865793,7.512e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-29T09:00:00,109568.62,4327.98,2025-08-29T09:15:00,109755.67,4341.19,-0.001054917145292753,2,2.033497575293151,1.8240496893353817,5.856e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-29T09:30:00,109822.58,4329.81,2025-08-29T09:45:00,109772.71,4337.61,-0.00014443921858679808,2,2.164801682437806,1.8405225630517812,5.856e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-29T14:00:00,108759.46,4288.24,2025-08-29T14:15:00,108646.72,4296.49,0.0005604656844509638,2,2.0040232799670132,1.5045592400833172,5.856e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-08-30T05:30:00,108373.53,4396.0,2025-08-30T07:30:00,108492.8,4408.9,-0.004233940403287659,9,-2.2997440470215573,-2.057857162401758,7.523e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-08-31T00:45:00,109389.08,4467.37,2025-08-31T01:00:00,109141.61,4445.36,0.00026454451833286775,2,-2.8605204830766895,-2.2662782154160444,-1.232e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-08-31T01:30:00,109334.92,4449.99,2025-08-31T01:45:00,109429.01,4456.5,-0.0030023578562062146,2,-2.013305974415589,-2.091936082376845,-1.232e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-08-31T02:15:00,109325.86,4455.6,2025-08-31T02:30:00,109229.68,4447.31,-0.0014191753121019367,2,-2.111980962538447,-1.888621884831061,-1.232e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-08-31T03:00:00,109320.61,4456.86,2025-08-31T03:15:00,109221.09,4454.38,-0.002753904272324401,2,-2.002353144569534,-1.997412703742874,-1.232e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-08-31T03:30:00,109320.44,4463.28,2025-08-31T03:45:00,109223.84,4488.12,-0.008849054566738165,2,-2.1035932421507266,-2.9751909871975517,-1.232e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-08-31T04:00:00,109015.05,4479.96,2025-08-31T04:15:00,108834.0,4462.04,-6.074415019390088e-05,2,-2.830064342040623,-2.376930780515273,-1.232e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-08-31T04:30:00,108730.0,4464.45,2025-08-31T04:45:00,108816.32,4465.3,-0.0017964998637667738,2,-2.481551069955512,-2.3033856705035154,-1.232e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-08-31T05:00:00,108696.96,4456.93,2025-08-31T05:30:00,108735.64,4455.84,-0.0017995853201074196,3,-2.1206665097549116,-1.9305860855956996,-1.232e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-08-31T23:30:00,108258.0,4386.61,2025-08-31T23:45:00,108246.35,4391.83,-0.0011024017288228526,2,2.0046654498794445,1.8796981948897746,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T00:15:00,107823.71,4374.83,2025-09-01T00:30:00,108167.15,4395.93,-0.0007621546953320711,2,2.076279240328848,1.7960261334826566,4.66e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T11:30:00,108506.0,4383.2,2025-09-01T11:45:00,108782.88,4392.83,-0.0027547232858542857,2,2.141982108091136,2.142991431072313,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T12:00:00,108904.93,4399.79,2025-09-01T12:45:00,109108.27,4403.2,-0.003492096113673557,4,2.011740240645851,2.069818137685208,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T13:15:00,109450.63,4416.01,2025-09-01T13:30:00,109168.0,4387.01,-0.006384753966756904,2,2.0356740214504874,2.628355133973644,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T13:45:00,109023.61,4385.71,2025-09-01T14:00:00,109224.88,4397.66,-0.0015213555200828542,2,2.376870605755476,2.1627487768327116,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T14:30:00,109084.41,4391.23,2025-09-01T14:45:00,109146.6,4396.26,-0.0018246440261715934,2,2.081387611278937,1.9334172550669473,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T15:00:00,109098.94,4384.13,2025-09-01T16:45:00,108774.23,4355.22,-0.006017949536888653,8,2.242566907503994,2.2685611056309196,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T17:00:00,108567.09,4326.68,2025-09-01T17:15:00,108624.46,4319.01,-0.0047011508208324865,2,2.8039764282750634,2.9691706137318263,4.963e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T17:30:00,108844.52,4323.92,2025-09-01T18:00:00,109073.42,4340.55,-0.0006569526597651064,3,2.9377328337576323,2.478751902153139,4.963e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T18:15:00,109173.88,4343.36,2025-09-01T18:30:00,109139.9,4343.39,-0.0020818462954947247,2,2.4198815668704476,2.299226187864077,4.963e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T18:45:00,109240.0,4346.94,2025-09-01T19:00:00,109207.61,4353.12,-0.0006818071472178143,2,2.239494211200957,1.9827053041673475,4.963e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T20:30:00,108472.99,4272.02,2025-09-01T21:00:00,108433.54,4277.5,-0.0007535494640511929,3,2.9235255264185906,2.504052836767549,4.963e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T21:15:00,108112.74,4272.29,2025-09-01T21:30:00,107595.62,4240.87,-0.0049712146048769695,2,2.248421047061962,2.407733205919346,4.963e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T21:45:00,107800.8,4261.62,2025-09-01T22:00:00,107916.11,4275.43,-0.00022910639506838791,2,2.060754437656251,1.8083730417180237,4.963e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-01T22:30:00,108056.0,4262.0,2025-09-01T22:45:00,108444.96,4284.56,-0.0007063254790076611,2,2.090468488097682,1.8818544067599758,4.963e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-02T14:00:00,111026.99,4354.76,2025-09-02T14:15:00,111483.87,4372.11,-0.002530889368364917,2,2.1174262323625888,2.1153913522408483,8.805e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-02T14:30:00,111530.0,4356.83,2025-09-02T14:45:00,111360.01,4348.51,-0.002785481413426869,2,2.70299092797918,2.6960096527637396,8.805e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-02T15:00:00,111395.04,4344.49,2025-09-02T15:15:00,111260.77,4336.04,-0.0031396424955760093,2,2.7987731154396713,2.8205981635524187,8.805e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-02T15:30:00,110967.46,4310.1,2025-09-02T15:45:00,110829.17,4295.66,-0.004504049105825622,2,3.202754637880884,3.3264954169609116,8.805e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-02T16:00:00,110968.0,4299.07,2025-09-02T16:45:00,110785.85,4296.26,-0.001412165532627505,4,3.199997423277238,2.675192259296561,8.805e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-02T17:00:00,110663.78,4291.65,2025-09-02T17:15:00,110866.68,4309.99,3.993309394618961e-05,2,2.5534280467545045,2.1619735770548374,6.356e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-02T17:30:00,110868.01,4307.17,2025-09-02T17:45:00,110914.0,4319.36,1.5347002488133154e-05,2,2.164221493037918,1.8155290910834112,6.356e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-02T18:30:00,110514.81,4283.79,2025-09-02T18:45:00,110646.47,4296.73,-0.0005706439186572852,2,2.154595930991872,1.8893174360868301,6.356e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-02T19:00:00,110541.61,4273.04,2025-09-02T19:30:00,110670.0,4276.86,-0.0026674859690114937,3,2.309753780908132,2.178139717087627,6.356e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-02T19:45:00,110806.0,4274.41,2025-09-02T20:00:00,111195.99,4295.69,-0.0009411098881131762,2,2.2865665059724605,2.0728875087849965,6.356e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-03T13:00:00,111346.12,4377.13,2025-09-03T13:30:00,111673.44,4419.99,-0.009252141839850167,3,-2.019219604159619,-3.3432491218663474,5.127e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-03T13:45:00,111475.07,4419.29,2025-09-03T14:00:00,111222.26,4420.0,-0.004828520616831519,2,-3.5204091319371837,-3.712263719321052,5.127e-05,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-03T14:15:00,111443.87,4439.76,2025-09-03T14:30:00,112475.99,4477.98,-0.0017472295868028874,2,-3.8358499594241358,-3.4561353521939107,5.127e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-03T14:45:00,112261.37,4467.11,2025-09-03T15:00:00,112121.59,4461.07,-0.0022930253987698966,2,-3.162974022409915,-2.967642959422885,5.127e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-03T15:15:00,111958.0,4456.01,2025-09-03T15:30:00,112320.01,4471.27,-0.0025911436803134767,2,-2.8523273427815514,-2.7329514187411634,5.127e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-03T15:45:00,112222.74,4480.03,2025-09-03T16:00:00,112178.0,4472.49,-0.001115646983879268,2,-2.933822824052597,-2.6412350322727125,5.127e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-03T16:15:00,111965.99,4457.12,2025-09-03T16:30:00,111733.64,4456.68,-0.004376465268233917,2,-2.353904886519198,-2.4772590892202166,2.344e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-03T16:45:00,111858.66,4467.4,2025-09-03T17:00:00,112380.33,4483.46,-0.001331278954366064,2,-2.510690052232375,-2.29930479221767,2.344e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-03T17:15:00,112448.7,4480.0,2025-09-03T17:30:00,112297.91,4469.85,-0.0014753420365242608,2,-2.0751922398113942,-1.9150826086797539,2.344e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T15:00:00,109460.0,4312.5,2025-09-04T15:15:00,109514.04,4306.71,-0.004236305023077744,2,2.270833533051873,2.622590900242613,4.385e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T15:30:00,109456.02,4304.36,2025-09-04T15:45:00,109510.31,4305.33,-0.0026706454034262504,2,2.509783815127866,2.4720807449960147,4.385e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T16:00:00,109644.94,4308.52,2025-09-04T16:15:00,109409.85,4289.42,-0.004688974195878479,2,2.4786204654920856,2.8485400581427043,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T16:30:00,109457.62,4305.0,2025-09-04T16:45:00,109438.34,4296.3,-0.004244764691697475,2,2.070253809863073,2.3806822733396373,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T17:00:00,109673.51,4308.37,2025-09-04T17:15:00,109806.01,4318.57,-0.001240646611284244,2,2.163513298893519,1.8642702600755372,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T17:30:00,109627.41,4303.5,2025-09-04T17:45:00,109786.48,4305.83,-0.0033095859547132432,2,2.1679555990745794,2.2616113034840732,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T18:00:00,110120.54,4310.58,2025-09-04T18:15:00,109907.82,4280.6,-0.007423279147946979,2,2.5246082303028317,3.255021856442527,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T18:30:00,110041.41,4299.74,2025-09-04T18:45:00,109977.0,4274.03,-0.007794106208202908,2,2.5536062565444886,3.2716006511396416,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T19:00:00,110077.88,4283.02,2025-09-04T19:15:00,109999.98,4281.69,-0.0020028477720938497,2,2.914362398210499,2.7130495388520135,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T19:30:00,109897.0,4277.19,2025-09-04T19:45:00,109799.99,4275.92,-0.0018141882625255933,2,2.6109578305751646,2.4225291464439636,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T20:00:00,110170.51,4296.83,2025-09-04T20:15:00,110358.12,4305.85,-0.002003683811173038,2,2.129467625328739,2.007234422574676,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T20:30:00,110302.26,4300.62,2025-09-04T20:45:00,110408.02,4306.04,-0.0020985364817496664,2,2.0382828553698267,1.9347695636030307,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-04T23:45:00,110730.87,4297.55,2025-09-05T00:45:00,110451.62,4301.31,0.0009967974070482356,5,2.0258254399854168,1.4538080041425503,7.941e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-06T15:00:00,110700.01,4272.95,2025-09-06T15:15:00,110756.33,4279.49,-0.0013782038615597768,2,3.0469650052609256,2.4586264140160683,5.66e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-06T15:30:00,110609.07,4276.16,2025-09-06T15:45:00,110384.15,4270.24,-0.0017509517056131661,2,2.128231893882489,1.817831852407833,5.66e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-06T16:15:00,110215.04,4260.6,2025-09-06T16:30:00,110223.71,4274.04,0.0006758208836954017,2,2.0995117476669707,0.6718819509628396,5.11e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-07T15:15:00,111311.83,4300.43,2025-09-07T15:30:00,111320.0,4305.08,-0.0013921101896659381,2,2.0150034556227574,1.4665237733116085,3.611e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-07T15:45:00,111329.99,4299.38,2025-09-07T16:00:00,111257.95,4294.82,-0.002813532742405187,2,2.1996322716359833,2.3460267669966157,3.611e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-07T16:15:00,111216.01,4290.93,2025-09-07T16:30:00,111245.12,4291.35,-0.0025638620121837684,2,2.5580234197584653,2.5255711175470488,6.969e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-07T16:45:00,111202.02,4284.06,2025-09-07T17:00:00,111079.67,4277.94,-0.0027283016232279443,2,3.023634222028426,3.021483534178305,6.969e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-07T17:15:00,110966.12,4274.37,2025-09-07T17:30:00,111105.51,4283.3,-0.001566952403661934,2,2.7843650914855576,2.316371809013849,6.969e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-07T17:45:00,110962.83,4275.29,2025-09-07T18:00:00,110999.3,4279.65,-0.0017088547575508238,2,2.460812533489441,2.0987957920207787,6.969e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-07T18:15:00,110955.04,4275.96,2025-09-07T18:30:00,110932.85,4277.27,-0.0018936451337417258,2,2.2066792284729906,1.9388153044206105,6.969e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-07T19:00:00,111056.65,4278.07,2025-09-07T19:15:00,111132.89,4282.0,-0.0021678579413014075,2,2.1588943533514877,2.010014510384432,6.969e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-07T20:00:00,111162.99,4281.75,2025-09-07T21:30:00,111131.25,4290.74,-1.4864510453225111e-05,7,2.020372896745807,1.0013534976276668,6.969e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-08T08:15:00,111594.94,4294.49,2025-09-08T08:30:00,111807.35,4302.0,-0.002554649242185334,2,2.2384740132071217,2.2238518651655625,6.682e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-08T17:45:00,112214.4,4311.48,2025-09-08T18:00:00,112281.99,4318.03,-0.0014831292093278469,2,2.236000396414427,1.8502963588017218,7.311e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-08T19:15:00,112201.19,4310.91,2025-09-08T19:30:00,112114.95,4293.22,-0.005734922644622761,2,2.0855369029967905,3.09390424411043,7.311e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-08T19:45:00,112097.31,4293.0,2025-09-08T20:00:00,112071.15,4289.95,-0.002877090217855469,2,2.896528762042123,2.9092670008672012,7.311e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-08T20:15:00,112031.5,4286.25,2025-09-08T20:30:00,111913.03,4288.36,-0.000850257757061088,2,2.916470124338441,2.3614080059319194,7.311e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-09T22:45:00,111556.16,4318.6,2025-09-09T23:00:00,111455.08,4312.51,-0.0018959114832855371,2,-2.111666794127389,-1.7863138560352965,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-10T01:15:00,110946.66,4301.86,2025-09-10T01:30:00,111000.01,4304.22,-0.0024677382037730376,2,-2.901706072195051,-2.79412003768624,5.805e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-10T01:45:00,111005.64,4302.78,2025-09-10T02:00:00,111304.25,4313.79,-0.002268767318444318,2,-2.473576093607917,-2.3162589154379294,5.805e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-10T02:15:00,111356.65,4318.87,2025-09-10T02:30:00,111520.48,4321.79,-0.0016048839498088861,2,-2.602390902764251,-2.1003430484295436,5.805e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-10T07:45:00,112553.65,4329.82,2025-09-10T08:00:00,112800.0,4332.99,-0.0038566019431760944,2,2.173552764974854,2.841596645818054,5.805e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-10T08:15:00,112679.61,4328.65,2025-09-10T08:30:00,112540.01,4329.79,-0.0008977275175586085,2,2.6903217391878806,1.8707377776882972,5.026e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-10T14:00:00,114028.99,4435.61,2025-09-10T14:15:00,114087.96,4424.9,0.0005316987124322626,2,-3.245291377160255,-1.9223743815742664,5.026e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-10T17:15:00,113482.01,4348.74,2025-09-10T17:30:00,113634.73,4356.62,-0.0019337448537635614,2,2.9458307406177955,2.638845704754883,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-10T17:45:00,113738.01,4367.14,2025-09-10T18:00:00,113772.84,4360.66,-0.004190038706192098,2,2.0103390771755927,2.5518152232664644,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-10T18:15:00,113390.27,4336.46,2025-09-10T18:30:00,113484.4,4342.33,-0.0018765030927081904,2,3.123044633061405,2.7999934281979466,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-10T18:45:00,113584.85,4341.5,2025-09-10T19:15:00,113231.6,4309.35,-0.006695264844995649,3,2.968213864281426,3.6613108363429396,0.0001,regime_break
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-10T19:30:00,113482.02,4314.52,2025-09-10T19:45:00,113574.52,4322.72,-0.0013145480555341459,2,3.6132525991381828,3.1337264155732054,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-10T20:00:00,113675.31,4332.77,2025-09-10T20:15:00,113744.1,4331.28,-0.0033490354596595194,2,2.6640768150165495,2.7349094740232793,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-10T20:30:00,113744.22,4329.96,2025-09-10T20:45:00,113566.39,4329.92,-0.0008458178589293851,2,2.6663329614922,2.2536329209199417,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-09-10T21:15:00,113704.29,4333.36,2025-09-10T21:30:00,113805.82,4349.06,0.0003301243781985287,2,2.1846120840875236,1.6148770249838853,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-11T07:00:00,114105.47,4444.43,2025-09-11T07:15:00,114070.77,4437.14,-0.0010638492839621237,2,-2.320379293861723,-2.0283206757325103,5.843e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-11T07:45:00,114083.58,4440.41,2025-09-11T08:00:00,114139.23,4433.11,-0.00026820740583381785,2,-2.013856222779153,-1.6167561396305055,5.843e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-11T12:15:00,114380.61,4473.0,2025-09-11T12:30:00,113863.86,4414.57,0.0061450101807311724,2,-2.0834931592973445,-0.8936010160965797,4.283e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T01:00:00,115760.0,4531.45,2025-09-12T01:15:00,115710.17,4522.47,-0.0008487539364658158,2,-2.9923708483825493,-2.525833612268447,6.137e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T01:30:00,115628.55,4513.58,2025-09-12T01:45:00,115377.29,4497.61,-0.0010347813894155265,2,-2.1698920430731135,-1.8050865088098307,6.137e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T02:00:00,115487.44,4510.01,2025-09-12T02:15:00,115520.67,4515.44,-0.003316251543684465,2,-2.222006721468769,-2.386712725627925,6.137e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T02:30:00,115512.16,4515.0,2025-09-12T02:45:00,115391.0,4507.51,-0.0017899791713194423,2,-2.305811515781326,-2.097530566788243,6.137e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T03:00:00,115242.98,4501.89,2025-09-12T03:15:00,115210.48,4501.23,-0.0025354077467790036,2,-2.0614841253092706,-2.038171093753708,6.137e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T03:45:00,115194.14,4505.55,2025-09-12T04:00:00,115287.85,4509.51,-0.0024654197615124195,2,-2.221551940830799,-2.167549452156182,6.137e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T04:15:00,115308.01,4517.59,2025-09-12T04:30:00,115414.42,4519.51,-0.0019021726869850463,2,-2.45403485336098,-2.2479971022175578,6.137e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T04:45:00,115359.99,4521.36,2025-09-12T05:00:00,115418.26,4516.67,-0.0008575870198514334,2,-2.3543338775924503,-1.9471491760507738,6.137e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T05:30:00,115523.99,4529.01,2025-09-12T05:45:00,115612.84,4558.41,-0.00812238057208163,2,-2.2041138910237845,-3.202608245364736,6.137e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T06:00:00,115387.52,4547.41,2025-09-12T06:15:00,115344.0,4545.98,-0.0024626991215836312,2,-2.932667151190298,-2.7904862705450153,6.137e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-09-12T06:30:00,115301.19,4543.1,2025-09-12T06:45:00,115318.0,4538.99,-0.0013495393044012237,2,-2.612675516507992,-2.330079605886453,6.137e-05,confluence_lost
