strategy_key,status,graveyard_family,path,entry_files,uses_shared,cost_model,gate_logic,feature_category,feature_stems,n_defs
mtf_xs_pairs_1m_15m_2h_h3_20260718,ACTIVE,,strategies/mtf_xs_pairs_1m_15m_2h_h3_20260718,strategies/mtf_xs_pairs_1m_15m_2h_h3_20260718/strategy.py,False,none_visible,manual,evaluation,framework_validate;sizing_sweep,29
mtf_xs_pairs_1m_15m_2h_h3_20260718,ACTIVE,,strategies/mtf_xs_pairs_1m_15m_2h_h3_20260718,strategies/mtf_xs_pairs_1m_15m_2h_h3_20260718/strategy.py,False,none_visible,manual,other,data_loader;framework_validate;sizing_sweep;write_winner_trades,29
mtf_xs_pairs_1m_15m_2h_h4_20260718,ACTIVE,,strategies/mtf_xs_pairs_1m_15m_2h_h4_20260718,,False,none_visible,none,signal,,0
mtf_xs_pairs_1m_15m_2h_h4_20260718,ACTIVE,,strategies/mtf_xs_pairs_1m_15m_2h_h4_20260718,,False,none_visible,none,risk/sizing,,0
mtf_xs_pairs_1m_15m_2h_h4_20260718,ACTIVE,,strategies/mtf_xs_pairs_1m_15m_2h_h4_20260718,,False,none_visible,none,execution,,0
mtf_xs_pairs_1m_15m_2h_h4_20260718,ACTIVE,,strategies/mtf_xs_pairs_1m_15m_2h_h4_20260718,,False,none_visible,none,cost,,0
mtf_xs_pairs_1m_15m_2h_h4_20260718,ACTIVE,,strategies/mtf_xs_pairs_1m_15m_2h_h4_20260718,,False,none_visible,none,evaluation,,0
mtf_xs_pairs_1m_15m_2h_h4_20260718,ACTIVE,,strategies/mtf_xs_pairs_1m_15m_2h_h4_20260718,,False,none_visible,none,other,,0
pairs_cointegration_1d_20260709,ACTIVE,,strategies/pairs_cointegration_1d_20260709,strategies/pairs_cointegration_1d_20260709/run_backtest.py;strategies/pairs_cointegration_1d_20260709/strategy.py;strategies/pairs_cointegration_1d_20260709/tests/test_backtest.py,True,none_visible,none,signal,cointegration;framework_adapter_freqtrade;optimize;run_backtest;strategy;test_backtest;test_cointegration_rolling;test_strategy,89
pairs_cointegration_1d_20260709,ACTIVE,,strategies/pairs_cointegration_1d_20260709,strategies/pairs_cointegration_1d_20260709/run_backtest.py;strategies/pairs_cointegration_1d_20260709/strategy.py;strategies/pairs_cointegration_1d_20260709/tests/test_backtest.py,True,none_visible,none,risk/sizing,framework_adapter_freqtrade;portfolio;test_backtest,89
pairs_cointegration_1d_20260709,ACTIVE,,strategies/pairs_cointegration_1d_20260709,strategies/pairs_cointegration_1d_20260709/run_backtest.py;strategies/pairs_cointegration_1d_20260709/strategy.py;strategies/pairs_cointegration_1d_20260709/tests/test_backtest.py,True,none_visible,none,execution,run_backtest;strategy;test_backtest;test_strategy,89
pairs_cointegration_1d_20260709,ACTIVE,,strategies/pairs_cointegration_1d_20260709,strategies/pairs_cointegration_1d_20260709/run_backtest.py;strategies/pairs_cointegration_1d_20260709/strategy.py;strategies/pairs_cointegration_1d_20260709/tests/test_backtest.py,True,none_visible,none,cost,cointegration;test_cointegration_ols,89
pairs_cointegration_1d_20260709,ACTIVE,,strategies/pairs_cointegration_1d_20260709,strategies/pairs_cointegration_1d_20260709/run_backtest.py;strategies/pairs_cointegration_1d_20260709/strategy.py;strategies/pairs_cointegration_1d_20260709/tests/test_backtest.py,True,none_visible,none,evaluation,cointegration;framework_adapter_freqtrade;optimize;strategy;test_backtest;test_cointegration_ols,89
pairs_cointegration_1d_20260709,ACTIVE,,strategies/pairs_cointegration_1d_20260709,strategies/pairs_cointegration_1d_20260709/run_backtest.py;strategies/pairs_cointegration_1d_20260709/strategy.py;strategies/pairs_cointegration_1d_20260709/tests/test_backtest.py,True,none_visible,none,other,backtest;cointegration;data_loader;framework_adapter_freqtrade;optimize;portfolio;run_backtest;strategy;_synthetic;test_backtest;test_cointegration_eg;test_cointegration_ols;test_cointegration_rolling;test_data_loader;test_portfolio;test_strategy;walk_forward,89
reports,ACTIVE,,strategies/reports,,False,none_visible,manual,signal,_build_correlation;test_correlation_matrix,19
reports,ACTIVE,,strategies/reports,,False,none_visible,manual,risk/sizing,,19
reports,ACTIVE,,strategies/reports,,False,none_visible,manual,execution,,19
reports,ACTIVE,,strategies/reports,,False,none_visible,manual,cost,,19
reports,ACTIVE,,strategies/reports,,False,none_visible,manual,evaluation,_build_correlation;test_correlation_matrix,19
reports,ACTIVE,,strategies/reports,,False,none_visible,manual,other,_build_correlation;test_correlation_matrix,19
trend_funding_drift_4h_1h_20260714,ACTIVE,,strategies/trend_funding_drift_4h_1h_20260714,,False,none_visible,none,signal,,0
trend_funding_drift_4h_1h_20260714,ACTIVE,,strategies/trend_funding_drift_4h_1h_20260714,,False,none_visible,none,risk/sizing,,0
trend_funding_drift_4h_1h_20260714,ACTIVE,,strategies/trend_funding_drift_4h_1h_20260714,,False,none_visible,none,execution,,0
trend_funding_drift_4h_1h_20260714,ACTIVE,,strategies/trend_funding_drift_4h_1h_20260714,,False,none_visible,none,cost,,0
trend_funding_drift_4h_1h_20260714,ACTIVE,,strategies/trend_funding_drift_4h_1h_20260714,,False,none_visible,none,evaluation,,0
trend_funding_drift_4h_1h_20260714,ACTIVE,,strategies/trend_funding_drift_4h_1h_20260714,,False,none_visible,none,other,,0
trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,ACTIVE,,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/run_backtest.py;strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/strategy.py,False,none_visible,none,signal,strategy,34
trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,ACTIVE,,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/run_backtest.py;strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/strategy.py,False,none_visible,none,risk/sizing,,34
trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,ACTIVE,,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/run_backtest.py;strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/strategy.py,False,none_visible,none,execution,strategy,34
trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,ACTIVE,,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/run_backtest.py;strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/strategy.py,False,none_visible,none,cost,strategy,34
trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,ACTIVE,,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/run_backtest.py;strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/strategy.py,False,none_visible,none,evaluation,data_loader;test_backtest_outputs;walk_forward,34
trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,ACTIVE,,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714,strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/run_backtest.py;strategies/trend_multi_tf_momentum_cascade_4h_1h_15m_20260714/strategy.py,False,none_visible,none,other,data_loader;run_backtest;strategy;test_backtest_outputs;walk_forward,34
trend_regime_gate_1d_adx_4h_1h_20260714,ACTIVE,,strategies/trend_regime_gate_1d_adx_4h_1h_20260714,strategies/trend_regime_gate_1d_adx_4h_1h_20260714/run_backtest.py;strategies/trend_regime_gate_1d_adx_4h_1h_20260714/strategy.py,False,none_visible,none,signal,strategy;test_strategy,54
trend_regime_gate_1d_adx_4h_1h_20260714,ACTIVE,,strategies/trend_regime_gate_1d_adx_4h_1h_20260714,strategies/trend_regime_gate_1d_adx_4h_1h_20260714/run_backtest.py;strategies/trend_regime_gate_1d_adx_4h_1h_20260714/strategy.py,False,none_visible,none,risk/sizing,test_strategy,54
trend_regime_gate_1d_adx_4h_1h_20260714,ACTIVE,,strategies/trend_regime_gate_1d_adx_4h_1h_20260714,strategies/trend_regime_gate_1d_adx_4h_1h_20260714/run_backtest.py;strategies/trend_regime_gate_1d_adx_4h_1h_20260714/strategy.py,False,none_visible,none,execution,strategy;test_strategy,54
trend_regime_gate_1d_adx_4h_1h_20260714,ACTIVE,,strategies/trend_regime_gate_1d_adx_4h_1h_20260714,strategies/trend_regime_gate_1d_adx_4h_1h_20260714/run_backtest.py;strategies/trend_regime_gate_1d_adx_4h_1h_20260714/strategy.py,False,none_visible,none,cost,strategy,54
trend_regime_gate_1d_adx_4h_1h_20260714,ACTIVE,,strategies/trend_regime_gate_1d_adx_4h_1h_20260714,strategies/trend_regime_gate_1d_adx_4h_1h_20260714/run_backtest.py;strategies/trend_regime_gate_1d_adx_4h_1h_20260714/strategy.py,False,none_visible,none,evaluation,data_loader;walk_forward,54
trend_regime_gate_1d_adx_4h_1h_20260714,ACTIVE,,strategies/trend_regime_gate_1d_adx_4h_1h_20260714,strategies/trend_regime_gate_1d_adx_4h_1h_20260714/run_backtest.py;strategies/trend_regime_gate_1d_adx_4h_1h_20260714/strategy.py,False,none_visible,none,other,data_loader;run_backtest;strategy;test_strategy;walk_forward,54
vol_breakout_2tf_vpvr_confluence_4h_20260712,ACTIVE,,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/run_backtest.py;strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/strategy.py,False,none_visible,none,signal,indicators;test_basic,64
vol_breakout_2tf_vpvr_confluence_4h_20260712,ACTIVE,,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/run_backtest.py;strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/strategy.py,False,none_visible,none,risk/sizing,strategy;test_basic;walk_forward,64
vol_breakout_2tf_vpvr_confluence_4h_20260712,ACTIVE,,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/run_backtest.py;strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/strategy.py,False,none_visible,none,execution,strategy,64
vol_breakout_2tf_vpvr_confluence_4h_20260712,ACTIVE,,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/run_backtest.py;strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/strategy.py,False,none_visible,none,cost,strategy,64
vol_breakout_2tf_vpvr_confluence_4h_20260712,ACTIVE,,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/run_backtest.py;strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/strategy.py,False,none_visible,none,evaluation,data_loader;run_backtest;strategy;test_basic;walk_forward,64
vol_breakout_2tf_vpvr_confluence_4h_20260712,ACTIVE,,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712,strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/run_backtest.py;strategies/vol_breakout_2tf_vpvr_confluence_4h_20260712/strategy.py,False,none_visible,none,other,data_loader;indicators;run_backtest;strategy;test_basic;walk_forward,64
vol_breakout_vpvr_regime_blend_4h_20260714,ACTIVE,,strategies/vol_breakout_vpvr_regime_blend_4h_20260714,,False,none_visible,none,signal,,0
vol_breakout_vpvr_regime_blend_4h_20260714,ACTIVE,,strategies/vol_breakout_vpvr_regime_blend_4h_20260714,,False,none_visible,none,risk/sizing,,0
vol_breakout_vpvr_regime_blend_4h_20260714,ACTIVE,,strategies/vol_breakout_vpvr_regime_blend_4h_20260714,,False,none_visible,none,execution,,0
vol_breakout_vpvr_regime_blend_4h_20260714,ACTIVE,,strategies/vol_breakout_vpvr_regime_blend_4h_20260714,,False,none_visible,none,cost,,0
vol_breakout_vpvr_regime_blend_4h_20260714,ACTIVE,,strategies/vol_breakout_vpvr_regime_blend_4h_20260714,,False,none_visible,none,evaluation,,0
vol_breakout_vpvr_regime_blend_4h_20260714,ACTIVE,,strategies/vol_breakout_vpvr_regime_blend_4h_20260714,,False,none_visible,none,other,,0
vol_breakout_vpvr_val_fade_1h_5m_20260714,ACTIVE,,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/run_backtest.py;strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/strategy.py,False,none_visible,manual,signal,data_loader,48
vol_breakout_vpvr_val_fade_1h_5m_20260714,ACTIVE,,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/run_backtest.py;strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/strategy.py,False,none_visible,manual,risk/sizing,framework_adapter_backtrader;framework_adapter_freqtrade;strategy;walk_forward,48
vol_breakout_vpvr_val_fade_1h_5m_20260714,ACTIVE,,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/run_backtest.py;strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/strategy.py,False,none_visible,manual,execution,strategy,48
vol_breakout_vpvr_val_fade_1h_5m_20260714,ACTIVE,,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/run_backtest.py;strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/strategy.py,False,none_visible,manual,cost,,48
vol_breakout_vpvr_val_fade_1h_5m_20260714,ACTIVE,,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/run_backtest.py;strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/strategy.py,False,none_visible,manual,evaluation,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;b6_bootstrap;b6_fwer;strategy;test_b3_artifacts;walk_forward,48
vol_breakout_vpvr_val_fade_1h_5m_20260714,ACTIVE,,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714,strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/run_backtest.py;strategies/vol_breakout_vpvr_val_fade_1h_5m_20260714/strategy.py,False,none_visible,manual,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;b6_aggregate;b6_bootstrap;b6_fwer;strategy;test_b3_artifacts,48
vpvr_carry_term_8h_20260711,ACTIVE,,strategies/vpvr_carry_term_8h_20260711,strategies/vpvr_carry_term_8h_20260711/run_backtest.py;strategies/vpvr_carry_term_8h_20260711/strategy.py,False,none_visible,manual,signal,data_loader;framework_adapter_freqtrade;strategy;test_strategy,55
vpvr_carry_term_8h_20260711,ACTIVE,,strategies/vpvr_carry_term_8h_20260711,strategies/vpvr_carry_term_8h_20260711/run_backtest.py;strategies/vpvr_carry_term_8h_20260711/strategy.py,False,none_visible,manual,risk/sizing,test_framework_adapter_backtrader,55
vpvr_carry_term_8h_20260711,ACTIVE,,strategies/vpvr_carry_term_8h_20260711,strategies/vpvr_carry_term_8h_20260711/run_backtest.py;strategies/vpvr_carry_term_8h_20260711/strategy.py,False,none_visible,manual,execution,strategy;test_strategy,55
vpvr_carry_term_8h_20260711,ACTIVE,,strategies/vpvr_carry_term_8h_20260711,strategies/vpvr_carry_term_8h_20260711/run_backtest.py;strategies/vpvr_carry_term_8h_20260711/strategy.py,False,none_visible,manual,cost,,55
vpvr_carry_term_8h_20260711,ACTIVE,,strategies/vpvr_carry_term_8h_20260711,strategies/vpvr_carry_term_8h_20260711/run_backtest.py;strategies/vpvr_carry_term_8h_20260711/strategy.py,False,none_visible,manual,evaluation,framework_adapter_backtrader;framework_adapter_vectorbt;test_framework_adapter_backtrader;test_strategy,55
vpvr_carry_term_8h_20260711,ACTIVE,,strategies/vpvr_carry_term_8h_20260711,strategies/vpvr_carry_term_8h_20260711/run_backtest.py;strategies/vpvr_carry_term_8h_20260711/strategy.py,False,none_visible,manual,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;framework_adapter_vectorbt;run_backtest;strategy;test_framework_adapter_backtrader;test_strategy,55
vpvr_edge_zscore_15m_only_20260720,ACTIVE,,strategies/vpvr_edge_zscore_15m_only_20260720,strategies/vpvr_edge_zscore_15m_only_20260720/run_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/strategy.py,False,hardcoded_or_local,manual,signal,,13
vpvr_edge_zscore_15m_only_20260720,ACTIVE,,strategies/vpvr_edge_zscore_15m_only_20260720,strategies/vpvr_edge_zscore_15m_only_20260720/run_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/strategy.py,False,hardcoded_or_local,manual,risk/sizing,,13
vpvr_edge_zscore_15m_only_20260720,ACTIVE,,strategies/vpvr_edge_zscore_15m_only_20260720,strategies/vpvr_edge_zscore_15m_only_20260720/run_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/strategy.py,False,hardcoded_or_local,manual,execution,strategy,13
vpvr_edge_zscore_15m_only_20260720,ACTIVE,,strategies/vpvr_edge_zscore_15m_only_20260720,strategies/vpvr_edge_zscore_15m_only_20260720/run_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/strategy.py,False,hardcoded_or_local,manual,cost,,13
vpvr_edge_zscore_15m_only_20260720,ACTIVE,,strategies/vpvr_edge_zscore_15m_only_20260720,strategies/vpvr_edge_zscore_15m_only_20260720/run_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/strategy.py,False,hardcoded_or_local,manual,evaluation,run_backtest,13
vpvr_edge_zscore_15m_only_20260720,ACTIVE,,strategies/vpvr_edge_zscore_15m_only_20260720,strategies/vpvr_edge_zscore_15m_only_20260720/run_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_15m_only_20260720/strategy.py,False,hardcoded_or_local,manual,other,run_backtest;smoke_backtest;strategy,13
vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,ACTIVE,,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/run_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/strategy.py,False,hardcoded_or_local,manual,signal,build_signals;test_signals,36
vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,ACTIVE,,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/run_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/strategy.py,False,hardcoded_or_local,manual,risk/sizing,,36
vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,ACTIVE,,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/run_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/strategy.py,False,hardcoded_or_local,manual,execution,strategy;test_signals,36
vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,ACTIVE,,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/run_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/strategy.py,False,hardcoded_or_local,manual,cost,test_signals,36
vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,ACTIVE,,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/run_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/strategy.py,False,hardcoded_or_local,manual,evaluation,data_loader;run_backtest;test_signals,36
vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,ACTIVE,,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720,strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/run_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/smoke_backtest.py;strategies/vpvr_edge_zscore_multi_tf_1m_15m_2h_20260720/strategy.py,False,hardcoded_or_local,manual,other,build_signals;data_loader;run_backtest;smoke_backtest;strategy;test_signals,36
vpvr_inverse_reversion_4h_funding_filter_20260712,ACTIVE,,strategies/vpvr_inverse_reversion_4h_funding_filter_20260712,,False,none_visible,none,signal,,6
vpvr_inverse_reversion_4h_funding_filter_20260712,ACTIVE,,strategies/vpvr_inverse_reversion_4h_funding_filter_20260712,,False,none_visible,none,risk/sizing,,6
vpvr_inverse_reversion_4h_funding_filter_20260712,ACTIVE,,strategies/vpvr_inverse_reversion_4h_funding_filter_20260712,,False,none_visible,none,execution,,6
vpvr_inverse_reversion_4h_funding_filter_20260712,ACTIVE,,strategies/vpvr_inverse_reversion_4h_funding_filter_20260712,,False,none_visible,none,cost,,6
vpvr_inverse_reversion_4h_funding_filter_20260712,ACTIVE,,strategies/vpvr_inverse_reversion_4h_funding_filter_20260712,,False,none_visible,none,evaluation,framework_adapter_freqtrade,6
vpvr_inverse_reversion_4h_funding_filter_20260712,ACTIVE,,strategies/vpvr_inverse_reversion_4h_funding_filter_20260712,,False,none_visible,none,other,framework_adapter_freqtrade,6
