variant,pair,direction,entry_ts,entry_price_a,entry_price_b,exit_ts,exit_price_a,exit_price_b,pnl_pct,bars_held,z_at_entry,z_at_exit,exit_reason
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-06-11T00:00:00+00:00,109664.1,2790.21,2025-06-11T04:00:00+00:00,109396.9,2790.86,-0.0034694885652999156,2,-1.9854827323475415,-2.0383776212196008,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-06-11T12:00:00+00:00,109694.8,2864.01,2025-06-11T16:00:00+00:00,108684.5,2811.94,0.00817070314765569,2,-2.843274492476126,-2.3516036666230105,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-06-12T00:00:00+00:00,107820.5,2763.99,2025-06-12T04:00:00+00:00,107577.0,2739.45,0.0058200860235078315,2,-1.8572188865548394,-1.5495966591803683,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-06-21T20:00:00+00:00,102079.8,2294.63,2025-06-22T00:00:00+00:00,102340.0,2263.49,-0.016919801523738374,2,2.7542038840893053,3.145236118705221,regime_break
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-06-22T04:00:00+00:00,102399.0,2269.74,2025-06-22T08:00:00+00:00,102693.7,2272.0,-0.002682249032962857,2,2.9009983117457603,2.810357993108527,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-06-22T12:00:00+00:00,98849.9,2173.91,2025-06-22T16:00:00+00:00,98829.7,2182.96,0.003567356060226646,2,2.837307318192919,2.5794351383310414,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-06-22T20:00:00+00:00,100904.7,2226.33,2025-06-23T00:00:00+00:00,101104.4,2233.89,0.0006166278796317044,2,2.4943955970717475,2.355252850011062,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-06-23T04:00:00+00:00,101874.5,2257.5,2025-06-23T08:00:00+00:00,101248.5,2252.16,0.002979366929693495,2,2.1916058775594602,2.0230935388005142,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-06-23T12:00:00+00:00,101369.7,2247.17,2025-06-23T16:00:00+00:00,103114.2,2311.57,0.010648983523658862,2,2.0440950341628987,1.7126774913611218,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-07-08T16:00:00+00:00,108723.6,2609.23,2025-07-08T20:00:00+00:00,108873.1,2613.97,-0.001241581445995709,2,-2.38423067061077,-2.3101682773644985,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-07-09T00:00:00+00:00,108311.9,2590.42,2025-07-09T04:00:00+00:00,108674.8,2623.74,-0.010312269969636167,2,-2.003950459238947,-2.4461712950725603,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-07-09T08:00:00+00:00,109008.3,2624.94,2025-07-09T12:00:00+00:00,109020.0,2655.41,-0.012300553094081268,2,-2.2063452282526574,-2.6953687026781994,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-07-09T16:00:00+00:00,111718.8,2763.56,2025-07-09T20:00:00+00:00,111199.9,2767.7,-0.0069427649317193914,2,-3.265531263275922,-3.3084123016782274,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-07-10T00:00:00+00:00,111028.2,2774.51,2025-07-10T04:00:00+00:00,111186.1,2789.54,-0.004795011545337102,2,-3.2451859441170354,-3.1839686317168434,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-07-10T08:00:00+00:00,110972.2,2777.38,2025-07-10T12:00:00+00:00,111350.0,2768.49,0.005805314614122948,2,-2.906708290184896,-2.5308327854257855,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-07-10T16:00:00+00:00,113246.1,2814.61,2025-07-10T20:00:00+00:00,115979.2,2950.62,-0.024988693785394343,2,-2.412821390174926,-3.09406728403545,regime_break
