pair,direction,entry_ts,exit_ts,z_at_entry,z_at_exit,slope15m_at_entry,trend2h_at_entry,pnl_pct,bars_held,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b
ETHUSDT/SOLUSDT,short_a_long_b,2023-06-29T20:24:00,2023-06-29T21:32:00,2.806763667714844,0.26519265726871843,,-1,0.003535177460214723,69,z_mean_revert,1844.99,17.49,1851.76,17.63
ETHUSDT/SOLUSDT,short_a_long_b,2023-07-14T09:31:00,2023-07-14T11:24:00,2.6409653680960377,0.4471956049005884,,-1,0.014343797164828165,114,z_mean_revert,1994.3,27.85,1991.31,28.23
ETHUSDT/SOLUSDT,short_a_long_b,2023-07-15T13:25:00,2023-07-15T13:27:00,2.7032994829345793,3.1870598057456805,,-1,-0.003418197945748024,3,regime_break,1937.69,28.44,1935.95,28.34
ETHUSDT/SOLUSDT,short_a_long_b,2023-07-15T13:28:00,2023-07-15T13:46:00,2.6501085491167,3.135890290072565,,-1,-0.006805767402622264,19,regime_break,1935.99,28.4,1932.62,28.18
ETHUSDT/SOLUSDT,long_a_short_b,2023-07-31T00:45:00,2023-07-31T00:47:00,-3.836386080594273,-3.359210519437284,,1,-0.00023624991151547303,3,regime_break,1869.01,24.49,1871.59,24.51
ETHUSDT/SOLUSDT,long_a_short_b,2023-07-31T01:00:00,2023-07-31T01:49:00,-2.767678598647832,-0.35380254078349904,,1,0.0036574601879321386,50,z_mean_revert,1874.49,24.54,1869.86,24.37
ETHUSDT/SOLUSDT,long_a_short_b,2023-08-01T00:40:00,2023-08-01T01:27:00,-2.5166968394407223,-0.44624666446778344,,1,0.0020046795743161824,48,z_mean_revert,1860.57,23.92,1858.01,23.82
ETHUSDT/SOLUSDT,short_a_long_b,2023-08-07T00:38:00,2023-08-07T01:07:00,2.5301789049516237,0.13992692873605084,,-1,0.0040726219110337695,30,z_mean_revert,1827.62,23.07,1831.39,23.23
ETHUSDT/SOLUSDT,long_a_short_b,2023-09-03T12:45:00,2023-09-03T12:55:00,-2.599081055205296,-0.31854552972000266,,1,0.0027718275292784264,11,z_mean_revert,1639.35,19.56,1634.31,19.43
ETHUSDT/SOLUSDT,short_a_long_b,2023-10-01T16:21:00,2023-10-01T16:23:00,2.506452943478876,3.0251141441343012,,-1,-0.002901160857304496,3,regime_break,1682.71,22.89,1682.57,22.84
ETHUSDT/SOLUSDT,short_a_long_b,2023-10-01T16:24:00,2023-10-01T16:33:00,2.7662735059752497,3.269724735344409,,-1,-0.004416087426628778,10,regime_break,1682.66,22.86,1682.12,22.77
ETHUSDT/SOLUSDT,short_a_long_b,2023-10-01T16:41:00,2023-10-01T18:23:00,2.5249081981791686,0.4392863538349722,,-1,-0.0017378947506650803,103,z_mean_revert,1680.39,22.79,1675.33,22.7
ETHUSDT/SOLUSDT,short_a_long_b,2023-11-11T03:16:00,2023-11-11T03:34:00,2.7221261378160895,0.4039167161753721,,-1,0.01578055864995789,19,z_mean_revert,2046.81,54.61,2046.98,55.52
ETHUSDT/SOLUSDT,long_a_short_b,2023-11-24T00:24:00,2023-11-24T00:25:00,-2.846654809681125,-3.023308622654746,,1,-0.0013055746021749296,2,regime_break,2066.91,57.02,2066.59,57.04
ETHUSDT/SOLUSDT,long_a_short_b,2023-11-24T00:26:00,2023-11-24T00:27:00,-3.746720793388335,-3.7899022438329077,,1,-0.0011677306663183443,2,regime_break,2066.73,57.15,2065.97,57.15
ETHUSDT/SOLUSDT,long_a_short_b,2023-11-24T00:28:00,2023-11-24T00:31:00,-3.614269853499298,-3.41680537918647,,1,-0.000851724996704805,4,regime_break,2066.0,57.14,2065.17,57.12
ETHUSDT/SOLUSDT,short_a_long_b,2023-12-23T10:47:00,2023-12-23T11:06:00,2.54776631529709,3.019013826421649,,-1,-0.0026727028705322057,20,regime_break,2286.96,95.26,2282.36,94.89
ETHUSDT/SOLUSDT,short_a_long_b,2023-12-25T20:00:00,2023-12-25T20:12:00,2.6810753299776593,3.402168693548372,,-1,-0.00775038965836925,13,regime_break,2271.27,120.84,2261.87,119.5
ETHUSDT/SOLUSDT,short_a_long_b,2023-12-25T20:13:00,2023-12-25T20:34:00,2.726659036409609,3.004100920358815,,-1,-0.010339873282931044,22,regime_break,2262.99,120.03,2262.52,118.86
ETHUSDT/SOLUSDT,long_a_short_b,2023-12-28T05:14:00,2023-12-28T05:16:00,-2.6669737905285813,-3.072556660475882,,1,-0.002944344857107905,3,regime_break,2387.73,104.68,2392.19,105.1
ETHUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:15:00,2023-12-30T12:17:00,-2.649155080979257,-3.4457142604573394,,1,-0.002321834605746397,3,regime_break,2294.61,102.93,2297.36,103.21
ETHUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:18:00,2023-12-30T12:19:00,-3.341951430552204,-3.2346310721580602,,1,-0.0007301269930578329,2,regime_break,2295.42,103.12,2294.69,103.08
ETHUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:20:00,2023-12-30T12:26:00,-3.266302455058859,-3.732816537250202,,1,-0.0024881479347864436,7,regime_break,2294.47,103.09,2293.49,103.22
ETHUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:27:00,2023-12-30T12:28:00,-3.0349473507755196,-3.3776024821958655,,1,-0.0017423983866674312,2,regime_break,2294.54,103.13,2295.27,103.26
ETHUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:29:00,2023-12-30T12:30:00,-3.5228715961678585,-4.3800032106224505,,1,-0.0031877408162666924,2,regime_break,2295.54,103.33,2297.39,103.66
ETHUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:31:00,2023-12-30T12:32:00,-3.5897830123589247,-3.7077225659016926,,1,-0.0013866829643569326,2,regime_break,2297.7,103.51,2296.13,103.5
ETHUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:33:00,2023-12-30T12:34:00,-3.148303463587734,-3.0738763545587777,,1,-0.0007891951666982637,2,regime_break,2295.33,103.34,2293.8,103.27
ETHUSDT/SOLUSDT,long_a_short_b,2023-12-30T12:35:00,2023-12-30T13:44:00,-2.8972769159713447,-0.4587389914164458,,1,0.0027962466656910275,70,z_mean_revert,2292.71,103.19,2292.29,102.8
ETHUSDT/SOLUSDT,long_a_short_b,2024-01-07T00:39:00,2024-01-07T00:40:00,-3.0193957610901454,-3.030170584435132,,1,-0.001130597740319849,2,regime_break,2249.43,95.83,2249.86,95.88
ETHUSDT/SOLUSDT,long_a_short_b,2024-01-07T00:41:00,2024-01-07T01:48:00,-2.57102688166298,-0.29450913058948974,,1,0.008407181277672282,68,z_mean_revert,2249.41,95.64,2245.19,94.58
ETHUSDT/SOLUSDT,short_a_long_b,2024-01-26T06:52:00,2024-01-26T07:07:00,2.7542211869374884,0.21706890260601186,,-1,0.0025934537879787286,16,z_mean_revert,2214.6,87.21,2210.64,87.35
