pair,direction,entry_ts,exit_ts,z_at_entry,z_at_exit,slope15m_at_entry,trend2h_at_entry,pnl_pct,bars_held,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b
BTCUSDT/ETHUSDT,short_a_long_b,2025-05-14T02:08:00,2025-05-14T02:09:00,2.70746534856064,3.204237833899254,,-1,-0.003672165525295456,2,regime_break,103538.0,2638.77,103523.05,2630.81
BTCUSDT/ETHUSDT,short_a_long_b,2025-05-14T02:10:00,2025-05-14T04:26:00,3.216922443485818,0.38715393547805577,,-1,0.006883543092129152,137,z_mean_revert,103553.99,2630.32,103670.91,2653.5
BTCUSDT/ETHUSDT,long_a_short_b,2025-05-21T22:31:00,2025-05-21T22:39:00,-2.714089163059267,-0.12304509614445465,,1,0.00338809156699429,9,z_mean_revert,108764.43,2528.49,108818.18,2519.15
BTCUSDT/ETHUSDT,short_a_long_b,2025-05-23T06:11:00,2025-05-23T08:38:00,2.580099160737004,0.37882274536374544,,-1,-0.0034416967955169567,148,z_mean_revert,110545.45,2671.49,111024.1,2676.0
BTCUSDT/ETHUSDT,long_a_short_b,2025-06-06T03:27:00,2025-06-06T04:04:00,-2.6179448148256297,-3.0478216437223864,,1,-0.005116443405306459,38,regime_break,102290.17,2443.8,102399.06,2456.95
BTCUSDT/ETHUSDT,short_a_long_b,2025-06-10T05:52:00,2025-06-10T06:04:00,2.7532487189486057,3.497741561240611,,-1,-0.002606830119025049,13,regime_break,109246.45,2666.0,109204.94,2660.17
BTCUSDT/ETHUSDT,short_a_long_b,2025-06-10T15:33:00,2025-06-10T15:35:00,3.3661270798320873,3.009954814893198,,-1,-3.174036866102558e-05,3,regime_break,108376.28,2698.59,108666.51,2707.89
BTCUSDT/ETHUSDT,short_a_long_b,2025-06-10T15:36:00,2025-06-10T16:01:00,3.0746074081796695,0.4957279430766536,,-1,0.007301592914004474,26,z_mean_revert,108618.95,2705.38,109163.86,2740.87
BTCUSDT/ETHUSDT,short_a_long_b,2025-07-02T23:52:00,2025-07-03T01:24:00,2.590653709575245,0.1095614213977792,,-1,0.0019157915733595495,93,z_mean_revert,108798.0,2570.22,109056.63,2583.31
BTCUSDT/ETHUSDT,short_a_long_b,2025-07-16T03:09:00,2025-07-16T04:43:00,2.9373954590730555,0.443032688283896,,-1,0.001903864930973854,95,z_mean_revert,117322.72,3105.5,117594.47,3121.09
BTCUSDT/ETHUSDT,long_a_short_b,2025-08-01T12:05:00,2025-08-01T12:06:00,-2.520295461942597,-3.5890174818677876,,1,-0.0020437816330954642,2,regime_break,115458.96,3649.92,115489.97,3655.44
BTCUSDT/ETHUSDT,long_a_short_b,2025-08-01T12:07:00,2025-08-01T12:08:00,-4.200708210692049,-3.682378514111247,,1,-0.0003504635174348174,2,regime_break,115444.0,3657.11,115500.0,3657.24
BTCUSDT/ETHUSDT,long_a_short_b,2025-08-01T12:09:00,2025-08-01T12:10:00,-4.320265004578541,-3.0674767443114077,,1,0.0006147352714443117,2,regime_break,115490.13,3660.45,115418.78,3653.01
BTCUSDT/ETHUSDT,long_a_short_b,2025-08-01T12:11:00,2025-08-01T12:12:00,-2.922637835863236,-3.2402929581314814,,1,-0.0013057419843017551,2,regime_break,115461.08,3654.0,115500.01,3657.08
BTCUSDT/ETHUSDT,long_a_short_b,2025-08-01T12:13:00,2025-08-01T12:27:00,-3.204727488036993,-0.37622510825448424,,1,0.002734539864866071,15,z_mean_revert,115490.26,3657.0,115261.8,3636.84
BTCUSDT/ETHUSDT,long_a_short_b,2025-08-16T18:15:00,2025-08-16T18:56:00,-2.587542875912942,-0.4606533861625419,,1,0.0010785604616557983,42,z_mean_revert,117710.57,4416.01,117678.47,4406.51
BTCUSDT/ETHUSDT,long_a_short_b,2025-08-29T12:46:00,2025-08-29T12:47:00,-3.1786223409664784,-3.7452434522202815,,1,-0.00227439523003845,2,regime_break,110736.62,4409.66,110754.41,4416.87
BTCUSDT/ETHUSDT,long_a_short_b,2025-08-29T12:48:00,2025-08-29T13:30:00,-3.2574492675937283,-0.21548467379459843,,1,0.00495403718055123,43,z_mean_revert,110673.91,4409.62,110296.51,4369.21
BTCUSDT/ETHUSDT,long_a_short_b,2025-10-09T14:18:00,2025-10-09T14:24:00,-2.588295287471489,-3.150899319668351,,1,-0.0016703171282965493,7,regime_break,122210.43,4365.29,121746.0,4352.5
BTCUSDT/ETHUSDT,long_a_short_b,2025-10-09T14:25:00,2025-10-09T14:26:00,-2.5421360327992297,-3.0491101923694854,,1,-0.001397964410182783,2,regime_break,121745.21,4349.86,121769.81,4353.34
BTCUSDT/ETHUSDT,short_a_long_b,2025-11-09T10:09:00,2025-11-09T10:18:00,2.8674104343035287,3.2163665774813732,,-1,-0.0018762599917106818,10,regime_break,101601.75,3390.96,101575.07,3386.42
BTCUSDT/ETHUSDT,long_a_short_b,2025-11-13T23:34:00,2025-11-14T00:16:00,-2.7518549528891385,-0.3786726631448602,,1,0.004906262664415096,43,z_mean_revert,100289.61,3264.27,98847.66,3198.71
BTCUSDT/ETHUSDT,long_a_short_b,2025-12-12T01:20:00,2025-12-12T01:34:00,-2.568583363802089,-3.038426184244756,,1,-0.002345813129011586,15,regime_break,91977.3,3231.25,92265.51,3246.37
BTCUSDT/ETHUSDT,long_a_short_b,2025-12-25T13:54:00,2025-12-25T14:11:00,-2.737679765578279,-3.0698703103069365,,1,-0.0009559184134112268,18,regime_break,87646.63,2933.28,87681.37,2934.9
BTCUSDT/ETHUSDT,long_a_short_b,2026-01-05T08:50:00,2026-01-05T09:06:00,-2.713772246634707,-0.4896131216749907,,1,0.0009738615413634972,17,z_mean_revert,92480.12,3164.31,92375.58,3155.12
BTCUSDT/ETHUSDT,short_a_long_b,2026-01-14T09:54:00,2026-01-14T10:20:00,2.510598713076195,3.9446921252460476,,-1,-0.0031742995576122582,27,regime_break,95010.16,3324.71,95090.0,3319.61
BTCUSDT/ETHUSDT,short_a_long_b,2026-01-18T07:35:00,2026-01-18T08:07:00,2.712731116472435,3.334655262809824,,-1,-0.0015884186296873707,33,regime_break,95050.0,3307.02,95024.63,3303.53
BTCUSDT/ETHUSDT,long_a_short_b,2026-01-19T19:12:00,2026-01-19T19:45:00,-3.180920179142987,-0.4348497143357028,,1,0.0009709075277694275,34,z_mean_revert,93032.03,3220.76,93154.32,3219.29
BTCUSDT/ETHUSDT,short_a_long_b,2026-01-26T21:07:00,2026-01-26T21:08:00,2.9607242363493587,3.1311906514890513,,-1,-0.0010602041963069012,2,regime_break,87598.75,2897.28,87623.66,2897.35
BTCUSDT/ETHUSDT,short_a_long_b,2026-01-26T21:09:00,2026-01-26T22:13:00,2.707182724895047,-0.19197273982720742,,-1,0.0027529175333064434,65,z_mean_revert,87714.28,2901.58,88145.99,2926.17
BTCUSDT/ETHUSDT,long_a_short_b,2026-02-15T23:50:00,2026-02-16T01:41:00,-2.5583228211414677,-0.495924816787105,,1,-0.0003075302236138271,112,z_mean_revert,68767.59,1966.77,68559.5,1959.85
BTCUSDT/ETHUSDT,long_a_short_b,2026-03-15T17:52:00,2026-03-15T17:54:00,-3.7777033075691913,-6.518189893686431,,1,-0.0028984243217658793,3,regime_break,71805.52,2107.85,71964.84,2116.95
BTCUSDT/ETHUSDT,long_a_short_b,2026-03-15T17:55:00,2026-03-15T17:56:00,-4.869780075906058,-4.211922439445821,,1,-0.0004726117068820417,2,regime_break,71839.17,2111.36,71836.49,2110.59
BTCUSDT/ETHUSDT,long_a_short_b,2026-03-15T17:57:00,2026-03-15T17:58:00,-3.7475720182327352,-3.752338741740666,,1,-0.0009015505502506287,2,regime_break,71842.1,2110.25,71816.08,2109.7
BTCUSDT/ETHUSDT,long_a_short_b,2026-03-15T17:59:00,2026-03-15T18:00:00,-4.167312209147449,-3.766641403682027,,1,-0.0005862312406267105,2,regime_break,71819.95,2110.77,71791.41,2109.48
BTCUSDT/ETHUSDT,short_a_long_b,2026-04-01T13:02:00,2026-04-01T13:04:00,3.351256521548623,3.1578494707500977,,-1,-0.0007727391307504654,3,regime_break,68230.49,2118.69,68291.75,2120.65
BTCUSDT/ETHUSDT,short_a_long_b,2026-04-01T13:05:00,2026-04-01T13:07:00,3.641799863839095,4.441260198675554,,-1,-0.001568531505000336,3,regime_break,68231.8,2117.92,68213.04,2115.71
BTCUSDT/ETHUSDT,short_a_long_b,2026-04-01T13:08:00,2026-04-01T13:11:00,3.3180573397181816,0.4690114408235402,,-1,0.0013392723513824486,4,z_mean_revert,68259.29,2118.76,68441.23,2128.94
BTCUSDT/ETHUSDT,long_a_short_b,2026-04-05T10:36:00,2026-04-05T10:46:00,-2.8124231882834665,-0.2986731751479772,,1,0.0008449601909963584,11,z_mean_revert,67119.62,2050.91,67059.85,2045.71
BTCUSDT/ETHUSDT,short_a_long_b,2026-04-08T11:38:00,2026-04-08T13:07:00,2.6431009436093515,4.558808439947748,,-1,-0.00499585277245016,90,regime_break,71462.17,2239.72,72567.66,2264.97
BTCUSDT/ETHUSDT,long_a_short_b,2026-05-31T21:15:00,2026-05-31T21:17:00,-2.6452262099902972,-3.4727343046651287,,1,-0.0014642746762055562,3,regime_break,73702.0,2007.6,73730.87,2009.72
BTCUSDT/ETHUSDT,long_a_short_b,2026-05-31T21:18:00,2026-05-31T21:19:00,-3.398975315320764,-3.0009578628036917,,1,-0.0005599127122115404,2,regime_break,73723.2,2009.51,73675.23,2007.72
BTCUSDT/ETHUSDT,long_a_short_b,2026-05-31T21:20:00,2026-05-31T21:26:00,-2.9298101300064876,-3.0038735270743064,,1,-0.0011252596375264982,7,regime_break,73675.23,2007.71,73626.68,2007.04
BTCUSDT/ETHUSDT,long_a_short_b,2026-05-31T21:27:00,2026-05-31T22:03:00,-2.76534169517126,-0.33580195292054016,,1,0.0010205362994974107,37,z_mean_revert,73627.04,2006.74,73702.01,2005.13
BTCUSDT/ETHUSDT,short_a_long_b,2026-06-02T01:00:00,2026-06-02T01:01:00,2.848018234999441,3.1195540479371937,,-1,-0.0011236242917226128,2,regime_break,71306.01,1995.9,71297.29,1995.01
BTCUSDT/ETHUSDT,short_a_long_b,2026-06-02T01:02:00,2026-06-02T01:04:00,2.6537019270525652,3.129124691450078,,-1,-0.0013759161923314381,3,regime_break,71332.01,1996.76,71261.99,1993.65
BTCUSDT/ETHUSDT,short_a_long_b,2026-06-02T01:05:00,2026-06-02T02:12:00,3.075175638538052,0.3829481956109833,,-1,0.001168137235898837,68,z_mean_revert,71299.37,1994.66,70210.01,1968.11
BTCUSDT/ETHUSDT,long_a_short_b,2026-06-05T10:31:00,2026-06-05T12:05:00,-2.541259513740829,-0.46564933543103537,,1,0.0012603931415755784,95,z_mean_revert,62595.54,1679.93,61822.8,1655.73
BTCUSDT/ETHUSDT,short_a_long_b,2026-06-09T22:27:00,2026-06-09T22:31:00,2.63259109179096,3.193328311173074,,-1,-0.001327852115013827,5,regime_break,61789.83,1647.82,61838.57,1648.25
BTCUSDT/ETHUSDT,short_a_long_b,2026-06-15T20:50:00,2026-06-15T21:09:00,2.595903468107299,0.4371774852655447,,-1,0.0012551084220129524,20,z_mean_revert,66520.9,1815.95,66455.99,1817.91
BTCUSDT/ETHUSDT,short_a_long_b,2026-06-17T01:14:00,2026-06-17T01:15:00,2.8361216767054014,3.316077866128678,,-1,-0.0010406049996351855,2,regime_break,65805.29,1794.16,65731.63,1791.72
BTCUSDT/ETHUSDT,long_a_short_b,2026-06-23T16:09:00,2026-06-23T16:10:00,-2.635065279679645,-3.441104060019372,,1,-0.0014400914350255248,2,regime_break,62722.01,1670.33,62784.0,1673.05
BTCUSDT/ETHUSDT,long_a_short_b,2026-07-09T17:39:00,2026-07-09T17:53:00,-2.7846206866628926,-0.4816500165331804,,1,0.0018515381504101932,15,z_mean_revert,63027.64,1751.13,63099.02,1748.47
