variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,kama_turn_at_entry,poc_distance_atr_at_entry
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-02 23:32:00+00:00,138.229,2024-05-02 23:34:00+00:00,137.955,-0.0029822179137518603,2,hard_stop,1,0.17857142857134836
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-03 06:50:00+00:00,138.373,2024-05-03 06:54:00+00:00,138.547,-0.0022574707493513415,4,hard_stop,-1,0.09061032863838686
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-03 07:14:00+00:00,138.889,2024-05-03 07:18:00+00:00,138.542,0.0014983980012817097,4,take_profit,-1,0.38269997427981123
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-03 08:33:00+00:00,138.071,2024-05-03 08:37:00+00:00,138.389,-0.0033031628654823777,4,hard_stop,-1,0.3049158780231128
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-03 09:28:00+00:00,138.102,2024-05-03 09:32:00+00:00,138.271,-0.002223733182719844,4,hard_stop,-1,0.11493128044531818
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-03 17:34:00+00:00,142.178,2024-05-03 17:43:00+00:00,141.913,-0.0028638607942156327,9,hard_stop,1,0.17476060191522888
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-04 22:57:00+00:00,146.005,2024-05-04 23:13:00+00:00,146.277,0.0008629498989759518,16,take_profit,1,0.12047697368407531
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-05 00:03:00+00:00,146.075,2024-05-05 00:11:00+00:00,146.307,-0.0025882252267671593,8,hard_stop,-1,0.39370239390653483
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-05 04:10:00+00:00,144.427,2024-05-05 04:13:00+00:00,144.185,-0.0026755869747345775,3,hard_stop,1,0.564957366177099
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-05 04:30:00+00:00,144.531,2024-05-05 04:42:00+00:00,144.7,-0.002169299319868866,12,hard_stop,-1,0.14599501108666368
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-05 04:47:00+00:00,144.553,2024-05-05 04:56:00+00:00,144.693,-0.0019685029020498615,9,hard_stop,-1,0.33258149010490656
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-05 08:51:00+00:00,146.2,2024-05-05 08:55:00+00:00,145.833,0.001510259917920643,4,take_profit,-1,0.1068939600984156
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-05 10:12:00+00:00,146.011,2024-05-05 10:15:00+00:00,145.792,0.0004998869948154025,3,take_profit,-1,0.5604605263158247
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-05 10:53:00+00:00,145.898,2024-05-05 11:01:00+00:00,146.219,0.0012001672401266159,8,take_profit,1,0.22464161598605967
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-05 12:47:00+00:00,145.942,2024-05-05 12:51:00+00:00,145.754,0.0002881829767991126,4,take_profit,-1,0.0216852540272413
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-05 12:58:00+00:00,145.92,2024-05-05 13:00:00+00:00,145.815,-0.0017195723684210176,2,hard_stop,1,0.17500000000020724
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-05 14:08:00+00:00,146.008,2024-05-05 14:30:00+00:00,146.181,-0.0021848665826530436,22,hard_stop,-1,0.26235183841319304
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-05 14:35:00+00:00,146.019,2024-05-05 14:37:00+00:00,146.171,-0.002040960422958648,2,hard_stop,-1,0.49916998671978025
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-05 18:25:00+00:00,146.161,2024-05-05 18:34:00+00:00,145.882,0.0009088539350442524,9,take_profit,-1,0.5829800834341431
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-05 22:18:00+00:00,145.234,2024-05-05 22:19:00+00:00,145.089,-0.0019983888070287384,1,hard_stop,1,0.26607413010572023
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-05 23:02:00+00:00,145.242,2024-05-05 23:03:00+00:00,145.131,-0.0017642417482546238,1,hard_stop,1,0.32394777864373764
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-05 23:12:00+00:00,145.305,2024-05-05 23:21:00+00:00,145.477,-0.002183717009049845,9,hard_stop,-1,0.2620084269664589
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-06 03:10:00+00:00,145.973,2024-05-06 03:12:00+00:00,145.447,0.002603406109349061,2,take_profit,-1,0.09284156976745993
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-06 03:27:00+00:00,145.967,2024-05-06 03:29:00+00:00,146.18,-0.002459233936437654,2,hard_stop,-1,0.05293900639451159
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-06 14:43:00+00:00,153.889,2024-05-06 14:47:00+00:00,154.41,-0.004385557122341343,4,hard_stop,-1,0.14693279206135662
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-06 15:47:00+00:00,153.874,2024-05-06 16:00:00+00:00,153.448,0.0017684989016987238,13,take_profit,-1,0.10828412073487928
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-07 00:39:00+00:00,154.049,2024-05-07 00:42:00+00:00,154.47,-0.0037328966757329543,3,hard_stop,-1,0.19842181873907724
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-07 01:17:00+00:00,154.143,2024-05-07 01:20:00+00:00,154.499,-0.003309543735362629,3,hard_stop,-1,0.5482599580713576
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-07 03:33:00+00:00,154.004,2024-05-07 03:42:00+00:00,153.365,-0.00514924287680829,9,hard_stop,1,0.2677582042903811
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-07 04:15:00+00:00,154.315,2024-05-07 04:18:00+00:00,154.733,-0.0037087450993099616,3,hard_stop,-1,0.41776886383343487
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-07 06:37:00+00:00,153.8,2024-05-07 06:39:00+00:00,154.203,0.0016202860858257626,2,take_profit,1,0.34944968553457295
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-07 07:04:00+00:00,153.936,2024-05-07 07:12:00+00:00,154.57,-0.005118594740671444,8,hard_stop,-1,0.24858679795768968
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-07 12:41:00+00:00,154.484,2024-05-07 12:46:00+00:00,154.879,-0.0035568990963464877,5,hard_stop,-1,0.4388999999999669
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-07 16:57:00+00:00,154.874,2024-05-07 16:59:00+00:00,155.1,-0.002459250745767582,2,hard_stop,-1,0.34816335843029234
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-08 18:57:00+00:00,146.931,2024-05-08 19:00:00+00:00,147.482,0.0027500595517623303,3,take_profit,1,0.0891568981063869
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-09 12:33:00+00:00,143.931,2024-05-09 12:37:00+00:00,143.489,0.0020709159249918683,4,take_profit,-1,0.045736687357161146
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-09 14:12:00+00:00,143.815,2024-05-09 14:14:00+00:00,143.483,-0.003308521364252636,2,hard_stop,1,0.35932203389827955
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-10 09:20:00+00:00,153.374,2024-05-10 09:23:00+00:00,154.104,0.0037596072346032247,3,take_profit,1,0.5027219430486568
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-10 10:10:00+00:00,153.454,2024-05-10 10:17:00+00:00,153.742,-0.002876783922217573,7,hard_stop,-1,0.0069891511683364965
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-10 10:45:00+00:00,153.494,2024-05-10 10:51:00+00:00,153.935,-0.0038730764720446,6,hard_stop,-1,0.3180799487741704
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-10 12:19:00+00:00,153.726,2024-05-10 12:35:00+00:00,153.982,-0.002665300599768438,16,hard_stop,-1,0.47079512500981163
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-10 13:05:00+00:00,153.486,2024-05-10 13:06:00+00:00,153.242,-0.0025897215381207586,1,hard_stop,1,0.4317037625861366
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-10 20:11:00+00:00,147.509,2024-05-10 20:15:00+00:00,147.108,0.001718478194550733,4,take_profit,-1,0.14351501387839216
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-10 21:49:00+00:00,146.183,2024-05-10 21:59:00+00:00,146.416,0.0005938925866894049,10,take_profit,1,0.21256097560957807
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-11 00:03:00+00:00,146.499,2024-05-11 00:09:00+00:00,146.251,-0.002692844319756359,6,hard_stop,1,0.5150658165364046
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-11 01:03:00+00:00,146.512,2024-05-11 01:11:00+00:00,146.888,0.0015663426886535223,8,take_profit,1,0.41574397824397064
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-11 15:12:00+00:00,145.949,2024-05-11 15:16:00+00:00,146.398,0.0020764171046049338,4,take_profit,1,0.2843426883307689
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-11 15:21:00+00:00,146.125,2024-05-11 15:26:00+00:00,145.072,0.006206159110350718,5,take_profit,-1,0.36181119179840776
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-11 18:20:00+00:00,146.094,2024-05-11 18:23:00+00:00,146.31,-0.0024785001437431778,3,hard_stop,-1,0.08700684380026664
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-11 19:00:00+00:00,146.156,2024-05-11 19:08:00+00:00,146.438,-0.0029294452502804927,8,hard_stop,-1,0.5142907969639525
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-11 19:37:00+00:00,146.086,2024-05-11 19:44:00+00:00,145.834,0.000725011294716916,7,take_profit,-1,0.11423611111142583
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-11 20:09:00+00:00,146.11,2024-05-11 20:19:00+00:00,146.258,-0.0020129354595851403,10,hard_stop,-1,0.2793092522182847
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-11 21:56:00+00:00,145.482,2024-05-11 22:03:00+00:00,145.807,-0.003233953341306716,7,hard_stop,-1,0.3300947867296199
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-11 22:26:00+00:00,145.449,2024-05-11 22:27:00+00:00,145.193,-0.0027600671025582715,1,hard_stop,1,0.0763422818792597
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-11 22:40:00+00:00,145.512,2024-05-11 22:51:00+00:00,145.711,-0.002367584804002453,11,hard_stop,-1,0.38761352169513685
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-11 23:32:00+00:00,145.508,2024-05-11 23:52:00+00:00,145.241,0.0008349506556339934,20,take_profit,-1,0.45540281329914306
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-12 09:36:00+00:00,144.813,2024-05-12 09:37:00+00:00,144.908,-0.0016560184513821899,1,hard_stop,-1,0.03550436101629828
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-12 11:23:00+00:00,145.201,2024-05-12 11:25:00+00:00,145.362,-0.002108807790579869,2,hard_stop,-1,0.5011605070523201
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-12 14:12:00+00:00,145.089,2024-05-12 14:15:00+00:00,145.342,0.000743757280014524,3,take_profit,1,0.32958333333319806
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-12 15:49:00+00:00,145.167,2024-05-12 15:56:00+00:00,144.9,0.0008392609890677258,7,take_profit,-1,0.14304743339844433
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-12 17:18:00+00:00,145.033,2024-05-12 17:26:00+00:00,145.236,-0.0023996814518075773,8,hard_stop,-1,0.27339572192505573
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-12 17:42:00+00:00,145.077,2024-05-12 17:46:00+00:00,145.284,-0.0024268285117557955,4,hard_stop,-1,0.563346023688638
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-12 19:04:00+00:00,145.124,2024-05-12 19:06:00+00:00,144.842,-0.002943165844381256,2,hard_stop,1,0.16767712791232664
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-12 19:36:00+00:00,145.02,2024-05-12 19:46:00+00:00,144.851,0.00016535650255145116,10,take_profit,-1,0.30361205915821066
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-13 00:32:00+00:00,145.082,2024-05-13 00:34:00+00:00,145.43,-0.0033986435257303818,2,hard_stop,-1,0.09051410136323525
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-13 00:54:00+00:00,144.996,2024-05-13 00:56:00+00:00,144.812,-0.0022690005241523528,2,hard_stop,1,0.36607262047790645
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-13 08:06:00+00:00,144.724,2024-05-13 08:26:00+00:00,145.293,0.0029316215693321332,20,take_profit,1,0.5581175016212747
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-13 09:02:00+00:00,144.991,2024-05-13 09:17:00+00:00,145.552,0.0028692056748348413,15,take_profit,1,0.29176655251131095
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-13 10:08:00+00:00,145.424,2024-05-13 10:24:00+00:00,144.946,0.0022869402574541295,16,take_profit,-1,0.5172841116619012
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-13 10:49:00+00:00,145.036,2024-05-13 10:50:00+00:00,145.301,-0.0028271325739815936,1,hard_stop,-1,0.5287220209900055
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-13 11:16:00+00:00,144.841,2024-05-13 11:23:00+00:00,145.247,0.0018030737153155183,7,take_profit,1,0.27664229533623313
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-14 02:32:00+00:00,147.048,2024-05-14 02:42:00+00:00,146.545,-0.00442065175996964,10,hard_stop,1,0.134519038076217
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-14 04:32:00+00:00,147.158,2024-05-14 04:34:00+00:00,147.401,-0.002651286372470473,2,hard_stop,-1,0.3570653987319182
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-14 06:44:00+00:00,145.92,2024-05-14 06:53:00+00:00,146.267,-0.0033780153508772273,9,hard_stop,-1,0.32955867940702205
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-14 07:09:00+00:00,146.125,2024-05-14 07:11:00+00:00,146.396,-0.002854576561163279,2,hard_stop,-1,0.09508964342949028
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-14 07:34:00+00:00,145.981,2024-05-14 07:52:00+00:00,146.345,0.001493475178276583,18,take_profit,1,0.48753346720215823
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-14 08:17:00+00:00,145.942,2024-05-14 08:22:00+00:00,146.2,-0.002767825574543247,5,hard_stop,-1,0.5057451253482861
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-14 10:20:00+00:00,145.817,2024-05-14 10:24:00+00:00,146.454,0.003368489270798248,4,take_profit,1,0.11707988980705619
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-14 10:54:00+00:00,145.904,2024-05-14 10:56:00+00:00,146.2,-0.0030287312205284902,2,hard_stop,-1,0.365132883776332
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-14 13:05:00+00:00,146.201,2024-05-14 13:18:00+00:00,146.58,-0.0035923215299485936,13,hard_stop,-1,0.2143961352657026
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-15 06:46:00+00:00,143.167,2024-05-15 06:49:00+00:00,143.392,-0.002571591218646695,3,hard_stop,-1,0.39654860860149593
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-15 08:21:00+00:00,143.649,2024-05-15 08:32:00+00:00,143.894,0.0007055461576482855,11,take_profit,1,0.17231947483581467
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-15 09:39:00+00:00,143.76,2024-05-15 09:41:00+00:00,143.97,-0.002460767946577679,2,hard_stop,-1,0.49246604414261197
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-15 11:21:00+00:00,143.692,2024-05-15 11:36:00+00:00,143.361,0.0013035381232080487,15,take_profit,-1,0.07258626699206838
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-16 11:48:00+00:00,163.248,2024-05-16 11:59:00+00:00,163.662,0.0015360188179948117,11,take_profit,1,0.18307692307697285
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-16 14:03:00+00:00,163.083,2024-05-16 14:06:00+00:00,162.454,-0.0048569317464113295,3,hard_stop,1,0.33336178769261166
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-16 23:09:00+00:00,158.513,2024-05-16 23:10:00+00:00,158.782,-0.002697021695381551,1,hard_stop,-1,0.09543616406701048
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-17 03:45:00+00:00,162.225,2024-05-17 03:50:00+00:00,162.549,-0.0029972260748961635,5,hard_stop,-1,0.45008630609899897
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-17 04:13:00+00:00,162.11,2024-05-17 04:18:00+00:00,161.86,0.0005421627290111983,5,take_profit,-1,0.12978783327089158
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-17 17:15:00+00:00,168.336,2024-05-17 17:18:00+00:00,168.013,-0.0029187814846497453,3,hard_stop,1,0.14076994434126083
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-17 17:23:00+00:00,168.298,2024-05-17 17:27:00+00:00,168.022,-0.0026399481871443023,4,hard_stop,1,0.30558350100595977
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-17 18:43:00+00:00,167.922,2024-05-17 18:49:00+00:00,168.339,0.0014832958159144436,6,take_profit,1,0.29942766390977044
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-17 19:26:00+00:00,167.967,2024-05-17 19:34:00+00:00,168.219,0.0005002947007447531,8,take_profit,1,0.1286220389167862
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-17 22:28:00+00:00,167.96,2024-05-17 22:35:00+00:00,168.199,0.000422957847106554,7,take_profit,1,0.22440920397979564
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-17 23:02:00+00:00,168.297,2024-05-17 23:04:00+00:00,168.503,-0.00222402657207199,2,hard_stop,-1,0.33338493292068794
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-18 20:53:00+00:00,173.118,2024-05-18 21:03:00+00:00,173.253,-0.0017798149239246488,10,hard_stop,-1,0.19751315160199998
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-18 23:56:00+00:00,172.353,2024-05-19 00:04:00+00:00,172.125,0.00032286644270773743,8,take_profit,-1,0.2580128205127933
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-19 00:11:00+00:00,172.282,2024-05-19 00:14:00+00:00,172.768,0.001820956339025571,3,take_profit,1,0.31488245172124474
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-19 01:37:00+00:00,173.064,2024-05-19 01:43:00+00:00,172.866,-0.0021440854250449606,6,hard_stop,1,0.5248726346434488
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-19 01:59:00+00:00,173.078,2024-05-19 02:06:00+00:00,173.36,0.0006293231953223852,7,take_profit,1,0.5491038937409154
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-19 07:38:00+00:00,173.315,2024-05-19 07:41:00+00:00,173.682,0.0011175316620025697,3,take_profit,1,0.2740139408365296
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-19 08:15:00+00:00,173.461,2024-05-19 08:22:00+00:00,173.631,-0.0019800473881735883,7,hard_stop,-1,0.5210963804713598
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-19 08:50:00+00:00,173.234,2024-05-19 09:03:00+00:00,173.464,0.00032768394195137416,13,take_profit,1,0.5763146167558213
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-19 10:34:00+00:00,173.498,2024-05-19 10:35:00+00:00,173.85,-0.003028841831029693,1,hard_stop,-1,0.56195999999989
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-19 21:19:00+00:00,169.304,2024-05-19 21:26:00+00:00,168.851,0.0016756603506119525,7,take_profit,-1,0.17691885964903814
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-19 21:48:00+00:00,169.342,2024-05-19 21:50:00+00:00,169.481,-0.0018208241310483366,2,hard_stop,-1,0.46722027972026
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-20 00:22:00+00:00,169.275,2024-05-20 00:24:00+00:00,168.987,-0.0027013735046522705,2,hard_stop,1,0.0007947320618034692
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-20 01:14:00+00:00,169.2,2024-05-20 01:16:00+00:00,168.788,-0.0034349881796689177,2,hard_stop,1,0.2539505428227679
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-20 10:21:00+00:00,177.56,2024-05-20 10:24:00+00:00,177.888,0.0008472628970489513,3,take_profit,1,0.3725904266840063
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-20 10:50:00+00:00,177.695,2024-05-20 10:52:00+00:00,177.983,-0.0026207546638904447,2,hard_stop,-1,0.22026279391418954
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-20 11:46:00+00:00,177.739,2024-05-20 11:48:00+00:00,177.952,-0.0021983863980329357,2,hard_stop,-1,0.4779067041725131
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-21 21:32:00+00:00,177.347,2024-05-21 21:36:00+00:00,177.598,-0.0024153044596187936,4,hard_stop,-1,0.08902108862934559
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-21 23:31:00+00:00,177.97,2024-05-21 23:34:00+00:00,178.194,-0.0022586390964768324,3,hard_stop,-1,0.3709830225861459
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-22 01:02:00+00:00,178.117,2024-05-22 01:12:00+00:00,178.471,0.000987457682310012,10,take_profit,1,0.22918590335491112
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-22 01:36:00+00:00,178.265,2024-05-22 01:48:00+00:00,178.539,-0.002537037556446963,12,hard_stop,-1,0.5761176215276896
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-22 03:52:00+00:00,177.767,2024-05-22 03:57:00+00:00,178.116,0.0009632440216688085,5,take_profit,1,0.5855843439911387
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-22 04:08:00+00:00,177.934,2024-05-22 04:21:00+00:00,177.605,0.0008490001910821396,13,take_profit,-1,0.3002520161290767
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-22 13:21:00+00:00,177.927,2024-05-22 13:30:00+00:00,178.255,-0.0028434526519301997,9,hard_stop,-1,0.0847446236558506
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-22 18:26:00+00:00,177.992,2024-05-22 18:32:00+00:00,178.719,0.0030844532338533135,6,take_profit,1,0.263701361590607
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-22 19:11:00+00:00,178.229,2024-05-22 19:21:00+00:00,178.658,-0.0034070156932933795,10,hard_stop,-1,0.5130298651253408
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-22 20:33:00+00:00,178.137,2024-05-22 20:34:00+00:00,177.536,0.0023738077996149362,1,take_profit,-1,0.1489383186197824
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-22 21:26:00+00:00,178.166,2024-05-22 21:28:00+00:00,178.489,-0.0028129160445876647,2,hard_stop,-1,0.30895746930139445
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-23 01:34:00+00:00,177.868,2024-05-23 01:50:00+00:00,177.4,0.001631164683922882,16,take_profit,-1,0.4973534201954522
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-23 01:55:00+00:00,177.72,2024-05-23 02:01:00+00:00,177.457,-0.0024798559531847833,6,hard_stop,1,0.08699201741650901
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-23 02:31:00+00:00,177.737,2024-05-23 02:34:00+00:00,177.529,-0.0021702684303211974,3,hard_stop,1,0.000846637639070446
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-23 07:41:00+00:00,177.755,2024-05-23 07:56:00+00:00,177.443,0.0007552248881886889,15,take_profit,-1,0.024218563588592215
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-23 08:07:00+00:00,177.744,2024-05-23 08:14:00+00:00,177.559,-0.002040822756323667,7,hard_stop,1,0.037749599183829016
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-23 09:05:00+00:00,177.677,2024-05-23 09:07:00+00:00,177.942,0.000491470477327006,2,take_profit,1,0.46037453183529503
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-23 09:27:00+00:00,177.679,2024-05-23 09:28:00+00:00,177.367,-0.0027559756639783375,1,hard_stop,1,0.3669736034377017
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-23 22:14:00+00:00,177.694,2024-05-23 22:23:00+00:00,176.879,0.00358653640528095,9,take_profit,-1,0.32893559928438676
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-24 03:01:00+00:00,172.63,2024-05-24 03:05:00+00:00,173.118,-0.003826855123674976,4,hard_stop,-1,0.2501415227852274
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2024-05-24 03:21:00+00:00,172.642,2024-05-24 03:25:00+00:00,172.288,0.0010504859767610517,4,take_profit,-1,0.30761918689681017
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2024-05-24 03:40:00+00:00,172.524,2024-05-24 03:42:00+00:00,172.251,-0.002582388537247015,2,hard_stop,1,0.18401287553639548
