variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,gross_pnl_pct,cost_pct,net_pnl_pct,bars_held,exit_reason,funding_ema_at_entry,half_at_entry,slope_4h_at_entry
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 09:38:00+00:00,51888.1,2024-02-18 09:41:00+00:00,51941.9,0.0010368465987384834,0.001,3.684659873848337e-05,3,take_profit,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 10:00:00+00:00,51988.2,2024-02-18 10:06:00+00:00,52064.0,0.0014580231667955523,0.001,0.0004580231667955523,6,take_profit,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 10:11:00+00:00,52053.7,2024-02-18 10:12:00+00:00,52019.5,-0.0006570138145798321,0.001,-0.0016570138145798321,1,hard_stop,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 10:17:00+00:00,51932.5,2024-02-18 10:28:00+00:00,51900.0,-0.0006258123525730852,0.001,-0.0016258123525730852,11,hard_stop,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 10:33:00+00:00,51869.1,2024-02-18 10:37:00+00:00,51905.3,0.0006979107021329867,0.001,-0.00030208929786701335,4,take_profit,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 10:42:00+00:00,51836.3,2024-02-18 10:46:00+00:00,51870.1,0.0006520527120954522,0.001,-0.0003479472879045478,4,take_profit,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 10:51:00+00:00,51894.7,2024-02-18 10:52:00+00:00,51875.0,-0.00037961487396587223,0.001,-0.0013796148739658723,1,hard_stop,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 10:57:00+00:00,51862.1,2024-02-18 11:00:00+00:00,51833.1,-0.0005591751973020864,0.001,-0.0015591751973020864,3,hard_stop,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 11:05:00+00:00,51852.8,2024-02-18 11:08:00+00:00,51821.7,-0.000599774746976145,0.001,-0.001599774746976145,3,hard_stop,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 11:13:00+00:00,51817.2,2024-02-18 11:16:00+00:00,51795.5,-0.00041877986460092664,0.001,-0.0014187798646009267,3,hard_stop,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 11:21:00+00:00,51792.0,2024-02-18 11:35:00+00:00,51770.4,-0.00041705282669135535,0.001,-0.0014170528266913554,14,hard_stop,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 11:40:00+00:00,51778.0,2024-02-18 11:45:00+00:00,51806.1,0.0005427015334698027,0.001,-0.00045729846653019737,5,take_profit,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 11:50:00+00:00,51810.0,2024-02-18 11:51:00+00:00,51841.6,0.0006099208646979104,0.001,-0.0003900791353020896,1,take_profit,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 11:56:00+00:00,51824.7,2024-02-18 11:57:00+00:00,51858.6,0.000654128243868346,0.001,-0.000345871756131654,1,take_profit,0.0001142278005887553,lower,71.42098312047892
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 12:02:00+00:00,51852.8,2024-02-18 12:03:00+00:00,51844.8,-0.00015428289311281151,0.001,-0.0011542828931128115,1,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 12:08:00+00:00,51853.8,2024-02-18 12:14:00+00:00,51873.5,0.00037991429750561245,0.001,-0.0006200857024943876,6,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 12:19:00+00:00,51897.7,2024-02-18 12:23:00+00:00,51882.8,-0.00028710328203362945,0.001,-0.0012871032820336295,4,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 12:28:00+00:00,51882.2,2024-02-18 12:29:00+00:00,51858.1,-0.00046451384097045967,0.001,-0.0014645138409704597,1,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 12:34:00+00:00,51723.1,2024-02-18 12:35:00+00:00,51709.9,-0.0002552051211159867,0.001,-0.0012552051211159867,1,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 12:40:00+00:00,51720.8,2024-02-18 12:43:00+00:00,51769.5,0.0009415940975390225,0.001,-5.8405902460977564e-05,3,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 12:48:00+00:00,51699.5,2024-02-18 12:51:00+00:00,51654.2,-0.0008762173715414212,0.001,-0.0018762173715414212,3,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 12:56:00+00:00,51630.0,2024-02-18 12:57:00+00:00,51593.3,-0.0007108270385434157,0.001,-0.0017108270385434157,1,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 13:02:00+00:00,51639.7,2024-02-18 13:13:00+00:00,51603.8,-0.000695201560039882,0.001,-0.001695201560039882,11,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 13:18:00+00:00,51608.6,2024-02-18 13:21:00+00:00,51628.4,0.00038365698740139287,0.001,-0.0006163430125986072,3,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 13:26:00+00:00,51667.0,2024-02-18 13:29:00+00:00,51654.8,-0.000236127508854711,0.001,-0.001236127508854711,3,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 13:34:00+00:00,51612.8,2024-02-18 13:35:00+00:00,51614.8,3.875007750009374e-05,0.001,-0.0009612499224999063,1,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 13:40:00+00:00,51632.0,2024-02-18 13:41:00+00:00,51623.9,-0.0001568794546017438,0.001,-0.0011568794546017438,1,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 13:46:00+00:00,51641.7,2024-02-18 13:47:00+00:00,51668.3,0.0005150876133048765,0.001,-0.0004849123866951235,1,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 13:52:00+00:00,51700.1,2024-02-18 13:57:00+00:00,51671.0,-0.0005628615805385317,0.001,-0.0015628615805385318,5,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 14:02:00+00:00,51713.2,2024-02-18 14:06:00+00:00,51728.1,0.0002881275960489038,0.001,-0.0007118724039510962,4,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 14:11:00+00:00,51693.4,2024-02-18 14:15:00+00:00,51710.0,0.0003211241667213649,0.001,-0.0006788758332786351,4,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 14:20:00+00:00,51767.3,2024-02-18 14:23:00+00:00,51743.8,-0.00045395452341534526,0.001,-0.0014539545234153453,3,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 14:28:00+00:00,51714.1,2024-02-18 14:31:00+00:00,51751.3,0.0007193395998383867,0.001,-0.00028066040016161333,3,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 14:36:00+00:00,51793.9,2024-02-18 14:37:00+00:00,51873.9,0.0015445834355010124,0.001,0.0005445834355010124,1,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 14:42:00+00:00,51875.2,2024-02-18 14:44:00+00:00,51878.2,5.783110233781308e-05,0.001,-0.0009421688976621869,2,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 14:49:00+00:00,51923.4,2024-02-18 14:53:00+00:00,51963.1,0.0007645878351572044,0.001,-0.0002354121648427956,4,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 14:58:00+00:00,51894.2,2024-02-18 15:01:00+00:00,51837.0,-0.0011022426398324958,0.001,-0.002102242639832496,3,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 15:06:00+00:00,51809.5,2024-02-18 15:11:00+00:00,51848.1,0.0007450371070942818,0.001,-0.0002549628929057182,5,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 15:16:00+00:00,51827.3,2024-02-18 15:21:00+00:00,51870.1,0.0008258195970076709,0.001,-0.00017418040299232909,5,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 15:26:00+00:00,51875.3,2024-02-18 15:27:00+00:00,51849.4,-0.0004992742210647716,0.001,-0.0014992742210647716,1,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 15:32:00+00:00,51875.5,2024-02-18 15:35:00+00:00,51845.9,-0.0005705969099092378,0.001,-0.0015705969099092379,3,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 15:40:00+00:00,51825.9,2024-02-18 15:41:00+00:00,51815.9,-0.00019295371619210133,0.001,-0.0011929537161921014,1,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 15:46:00+00:00,51762.6,2024-02-18 15:51:00+00:00,51810.0,0.0009157190712985042,0.001,-8.428092870149586e-05,5,take_profit,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-18 15:56:00+00:00,51804.9,2024-02-18 16:01:00+00:00,51785.5,-0.0003744819505491215,0.001,-0.0013744819505491215,5,hard_stop,0.0001142278005887553,lower,66.57310142947972
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 16:45:00+00:00,52242.5,2024-02-19 16:47:00+00:00,52187.6,-0.0010508685457243372,0.001,-0.002050868545724337,2,hard_stop,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 16:52:00+00:00,51976.0,2024-02-19 16:53:00+00:00,51862.2,-0.0021894720640296406,0.001,-0.0031894720640296406,1,hard_stop,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 16:58:00+00:00,51840.8,2024-02-19 17:01:00+00:00,51816.0,-0.0004783876792024966,0.001,-0.0014783876792024966,3,hard_stop,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 17:06:00+00:00,51866.2,2024-02-19 17:16:00+00:00,51904.4,0.0007365104827421476,0.001,-0.00026348951725785243,10,take_profit,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 18:45:00+00:00,52141.9,2024-02-19 18:46:00+00:00,52102.3,-0.000759465995677111,0.001,-0.001759465995677111,1,hard_stop,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 18:51:00+00:00,51999.7,2024-02-19 18:59:00+00:00,51959.1,-0.000780773735233109,0.001,-0.001780773735233109,8,hard_stop,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 19:04:00+00:00,51925.4,2024-02-19 19:07:00+00:00,51894.6,-0.0005931586468279626,0.001,-0.0015931586468279626,3,hard_stop,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 19:12:00+00:00,51832.7,2024-02-19 19:16:00+00:00,51890.2,0.0011093383134583856,0.001,0.0001093383134583856,4,take_profit,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 19:21:00+00:00,51943.5,2024-02-19 19:24:00+00:00,51905.5,-0.0007315641033045495,0.001,-0.0017315641033045495,3,hard_stop,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 19:29:00+00:00,51861.2,2024-02-19 19:31:00+00:00,51832.3,-0.0005572566774388887,0.001,-0.0015572566774388888,2,hard_stop,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 19:36:00+00:00,51911.9,2024-02-19 19:40:00+00:00,51874.3,-0.0007243040613038598,0.001,-0.0017243040613038598,4,hard_stop,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 19:45:00+00:00,51862.5,2024-02-19 19:46:00+00:00,51858.3,-8.098336948658691e-05,0.001,-0.001080983369486587,1,hard_stop,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 19:51:00+00:00,51829.6,2024-02-19 19:56:00+00:00,51893.7,0.0012367450260082347,0.001,0.00023674502600823464,5,take_profit,0.00013533240734154447,lower,48.87902375651902
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 20:01:00+00:00,51874.4,2024-02-19 20:05:00+00:00,51847.8,-0.0005127770152522082,0.001,-0.0015127770152522082,4,hard_stop,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 20:10:00+00:00,51812.0,2024-02-19 20:23:00+00:00,51859.9,0.0009244962556937963,0.001,-7.550374430620368e-05,13,take_profit,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 20:28:00+00:00,51940.0,2024-02-19 20:38:00+00:00,51925.7,-0.00027531767423960574,0.001,-0.0012753176742396058,10,hard_stop,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 20:43:00+00:00,51946.6,2024-02-19 20:44:00+00:00,51925.5,-0.0004061863529085663,0.001,-0.0014061863529085663,1,hard_stop,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 20:49:00+00:00,51918.4,2024-02-19 20:51:00+00:00,51895.1,-0.00044878116428859194,0.001,-0.001448781164288592,2,hard_stop,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 20:56:00+00:00,51823.1,2024-02-19 21:00:00+00:00,51814.0,-0.000175597368740954,0.001,-0.001175597368740954,4,take_profit,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 21:05:00+00:00,51874.3,2024-02-19 21:07:00+00:00,51896.8,0.00043374079264690835,0.001,-0.0005662592073530917,2,take_profit,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 21:12:00+00:00,51876.2,2024-02-19 21:17:00+00:00,51898.0,0.00042023124284362723,0.001,-0.0005797687571563728,5,take_profit,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 21:22:00+00:00,51881.5,2024-02-19 21:24:00+00:00,51844.5,-0.0007131636517834217,0.001,-0.0017131636517834217,2,hard_stop,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 21:29:00+00:00,51830.9,2024-02-19 21:30:00+00:00,51803.4,-0.0005305715316539228,0.001,-0.0015305715316539228,1,hard_stop,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 21:35:00+00:00,51865.7,2024-02-19 21:37:00+00:00,51827.6,-0.0007345895264114777,0.001,-0.0017345895264114777,2,hard_stop,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 21:42:00+00:00,51744.1,2024-02-19 21:44:00+00:00,51789.5,0.0008773947174653962,0.001,-0.0001226052825346038,2,take_profit,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 21:49:00+00:00,51833.8,2024-02-19 21:54:00+00:00,51891.6,0.0011151025006848059,0.001,0.00011510250068480585,5,take_profit,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 21:59:00+00:00,51925.6,2024-02-19 22:01:00+00:00,51898.3,-0.0005257522301137518,0.001,-0.0015257522301137518,2,hard_stop,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 22:15:00+00:00,52077.5,2024-02-19 22:22:00+00:00,52028.0,-0.0009505064567231214,0.001,-0.0019505064567231214,7,hard_stop,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 22:27:00+00:00,51975.5,2024-02-19 22:32:00+00:00,51909.3,-0.0012736770209039738,0.001,-0.002273677020903974,5,hard_stop,0.00013533240734154447,lower,45.47984635429748
vpvr_funding_carry_asym_v2_20260718,BTCUSDT,long,2024-02-19 22:37:00+00:00,51946.2,2024-02-19 22:41:00+00:00,52001.3,0.0010607128144120015,0.001,6.071281441200147e-05,4,take_profit,0.00013533240734154447,lower,45.47984635429748
