symbol,direction,entry_signal_date,entry_fill_date,entry_price,exit_signal_date,exit_fill_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,session_at_entry,poc_distance_atr_at_entry,size_units,nav_at_entry
BTCUSDT,long,2023-08-21 08:00:00,2023-08-21 08:00:00,26035.4,2023-08-21 10:15:00,2023-08-21 10:15:00,25961.9,hard_stop,-40.2308,-0.004023,9,london,0.2626,1.0,100000.0
BTCUSDT,long,2023-08-21 12:15:00,2023-08-21 12:15:00,26038.1,2023-08-21 15:15:00,2023-08-21 15:15:00,25853.0,hard_stop,-83.0881,-0.008309,12,london,0.101,1.0,100000.0
BTCUSDT,short,2023-08-21 17:30:00,2023-08-21 17:30:00,26045.0,2023-08-21 21:30:00,2023-08-21 21:30:00,26144.25,hard_stop,-50.1071,-0.005011,16,us,0.598,1.0,100000.0
BTCUSDT,short,2023-08-21 23:30:00,2023-08-21 23:30:00,26112.9,2023-08-22 01:30:00,2023-08-22 01:30:00,26044.5,take_profit,14.194,0.001419,8,us,0.318,1.0,100000.0
BTCUSDT,short,2023-08-22 08:45:00,2023-08-22 08:45:00,26051.6,2023-08-22 15:45:00,2023-08-22 15:45:00,25923.0,take_profit,37.3636,0.003736,28,london,0.5914,1.0,100000.0
BTCUSDT,long,2023-08-22 19:30:00,2023-08-22 19:30:00,25814.45,2023-08-22 21:15:00,2023-08-22 21:15:00,25620.3,hard_stop,-87.2098,-0.008721,7,us,0.3966,1.0,100000.0
BTCUSDT,long,2023-08-22 23:15:00,2023-08-22 23:15:00,25906.1,2023-08-23 03:45:00,2023-08-23 03:45:00,25992.1,take_profit,21.1968,0.00212,18,us,0.4682,1.0,100000.0
BTCUSDT,short,2023-08-23 08:00:00,2023-08-23 08:00:00,26049.15,2023-08-23 10:45:00,2023-08-23 10:45:00,25954.8,take_profit,24.22,0.002422,11,london,0.0583,1.0,100000.0
BTCUSDT,short,2023-08-23 13:30:00,2023-08-23 13:30:00,25928.75,2023-08-23 15:00:00,2023-08-23 15:00:00,26062.4,hard_stop,-63.5451,-0.006355,6,london,0.0349,1.0,100000.0
BTCUSDT,short,2023-08-24 08:00:00,2023-08-24 08:00:00,26442.95,2023-08-24 14:00:00,2023-08-24 14:00:00,26268.4,take_profit,54.01,0.005401,24,london,0.3629,1.0,100000.0
BTCUSDT,short,2023-08-24 21:30:00,2023-08-24 21:30:00,26065.6,2023-08-24 23:30:00,2023-08-24 23:30:00,26131.6,hard_stop,-37.3207,-0.003732,8,us,0.028,1.0,100000.0
BTCUSDT,long,2023-08-25 08:00:00,2023-08-25 08:00:00,26030.6,2023-08-25 12:00:00,2023-08-25 12:00:00,26091.85,take_profit,11.53,0.001153,16,london,0.2822,1.0,100000.0
BTCUSDT,short,2023-08-25 14:00:00,2023-08-25 14:00:00,26057.75,2023-08-25 14:45:00,2023-08-25 14:45:00,25821.6,take_profit,78.6256,0.007863,3,london,0.0117,1.0,100000.0
BTCUSDT,long,2023-08-25 18:30:00,2023-08-25 18:30:00,25999.5,2023-08-26 00:15:00,2023-08-26 00:15:00,26075.3,take_profit,17.1544,0.001715,23,us,0.507,1.0,100000.0
BTCUSDT,long,2023-08-26 08:00:00,2023-08-26 08:00:00,26044.2,2023-08-26 09:00:00,2023-08-26 09:00:00,26016.3,hard_stop,-22.7126,-0.002271,4,london,0.4959,1.0,100000.0
BTCUSDT,short,2023-08-26 15:15:00,2023-08-26 15:15:00,26039.4,2023-08-26 23:15:00,2023-08-26 23:15:00,26005.3,take_profit,1.0955,0.00011,32,london,0.0496,1.0,100000.0
BTCUSDT,short,2023-08-27 16:45:00,2023-08-27 16:45:00,26151.8,2023-08-27 17:45:00,2023-08-27 17:45:00,26054.2,take_profit,25.3206,0.002532,4,us,0.5192,1.0,100000.0
BTCUSDT,long,2023-08-27 19:45:00,2023-08-27 19:45:00,26112.1,2023-08-27 22:00:00,2023-08-27 22:00:00,26054.5,hard_stop,-34.0587,-0.003406,9,us,0.2661,1.0,100000.0
BTCUSDT,short,2023-08-28 09:00:00,2023-08-28 09:00:00,25954.85,2023-08-28 12:00:00,2023-08-28 12:00:00,26073.9,hard_stop,-57.8681,-0.005787,12,london,0.0442,1.0,100000.0
BTCUSDT,long,2023-08-28 14:00:00,2023-08-28 14:00:00,26099.0,2023-08-28 19:15:00,2023-08-28 19:15:00,25962.0,hard_stop,-64.4924,-0.006449,21,london,0.3114,1.0,100000.0
BTCUSDT,long,2023-08-28 23:15:00,2023-08-28 23:15:00,26120.5,2023-08-29 04:00:00,2023-08-29 04:00:00,26070.75,hard_stop,-31.0463,-0.003105,19,us,0.1315,1.0,100000.0
BTCUSDT,short,2023-08-29 14:00:00,2023-08-29 14:00:00,26486.25,2023-08-29 14:15:00,2023-08-29 14:15:00,26936.3,hard_stop,-181.9184,-0.018192,1,london,0.0798,1.0,100000.0
BTCUSDT,long,2023-08-29 18:15:00,2023-08-29 18:15:00,27941.5,2023-08-29 20:30:00,2023-08-29 20:30:00,27703.65,hard_stop,-97.1243,-0.009712,9,us,0.0136,1.0,100000.0
BTCUSDT,long,2023-08-30 09:45:00,2023-08-30 09:45:00,27413.4,2023-08-30 11:45:00,2023-08-30 11:45:00,27323.5,hard_stop,-44.7942,-0.004479,8,london,0.2863,1.0,100000.0
BTCUSDT,long,2023-08-30 13:45:00,2023-08-30 13:45:00,27363.7,2023-08-30 14:30:00,2023-08-30 14:30:00,27190.8,hard_stop,-75.1859,-0.007519,3,london,0.2471,1.0,100000.0
BTCUSDT,short,2023-08-30 20:45:00,2023-08-30 20:45:00,27233.9,2023-08-31 04:45:00,2023-08-31 04:45:00,27240.2,time_stop,-14.3133,-0.001431,32,us,0.5236,1.0,100000.0
